year,month,day,hour,minute,second,magnitude
2014,09,26,04,33,35.240,1.22
2014,09,26,04,33,49.760,0.07
2014,09,26,04,33,58.900,1.62
2014,09,26,04,34,19.430,0.13
2014,09,26,04,34,29.910,-0.27
2014,09,26,04,34,38.470,1.71
2014,09,26,04,34,42.670,1.03
2014,09,26,04,34,45.980,0.99
2014,09,26,04,34,49.250,0.31
2014,09,26,04,34,53.850,1.11
2014,09,26,04,35,03.550,0.74
2014,09,26,04,35,18.880,0.47
2014,09,26,04,35,25.090,0.56
2014,09,26,04,35,32.840,1.46
2014,09,26,04,35,53.600,0.03
2014,09,26,04,36,17.160,0.76
2014,09,26,04,36,24.060,0.04
2014,09,26,04,36,30.560,0.29
2014,09,26,04,36,33.030,0.23
2014,09,26,04,36,36.500,-0.27
2014,09,26,04,36,38.980,-0.14
2014,09,26,04,36,41.650,-0.22
2014,09,26,04,36,46.870,-0.05
2014,09,26,04,36,50.710,0.66
2014,09,26,04,37,03.560,0.31
2014,09,26,04,37,05.750,-0.06
2014,09,26,04,37,15.450,0.21
2014,09,26,04,37,19.780,-0.51
2014,09,26,04,37,24.730,-0.18
2014,09,26,04,37,30.650,-0.07
2014,09,26,04,37,34.230,0.61
2014,09,26,04,37,53.170,0.87
2014,09,26,04,38,01.910,-0.12
2014,09,26,04,38,07.500,0.04
2014,09,26,04,38,13.000,0.15
2014,09,26,04,38,26.180,0.15
2014,09,26,04,38,29.210,0.45
2014,09,26,04,38,33.810,0.42
2014,09,26,04,38,41.930,0.00
2014,09,26,04,38,47.090,0.06
2014,09,26,04,38,51.380,0.11
2014,09,26,04,38,56.090,0.38
2014,09,26,04,39,01.000,-0.16
2014,09,26,04,39,04.780,-0.14
2014,09,26,04,39,06.780,-0.31
2014,09,26,04,39,10.770,-0.28
2014,09,26,04,39,14.230,-0.26
2014,09,26,04,39,19.990,-0.26
2014,09,26,04,39,25.660,-0.19
2014,09,26,04,39,30.180,0.01
2014,09,26,04,39,37.800,-0.11
2014,09,26,04,39,48.130,-0.61
2014,09,26,04,39,52.700,-0.57
2014,09,26,04,40,04.650,2.50
2014,09,26,04,40,11.890,2.06
2014,09,26,04,40,29.760,0.62
2014,09,26,04,40,33.390,0.63
2014,09,26,04,40,37.610,0.47
2014,09,26,04,40,41.980,1.37
2014,09,26,04,40,52.850,1.01
2014,09,26,04,41,01.100,2.12
2014,09,26,04,41,10.610,1.11
2014,09,26,04,41,24.920,0.36
2014,09,26,04,41,43.860,-0.16
2014,09,26,04,41,51.810,0.32
2014,09,26,04,41,57.500,-0.06
2014,09,26,04,42,05.990,-0.41
2014,09,26,04,42,15.370,2.41
2014,09,26,04,42,23.580,1.33
2014,09,26,04,42,56.660,1.11
2014,09,26,04,43,06.580,1.66
2014,09,26,04,43,21.970,2.13
2014,09,26,04,43,32.900,1.13
2014,09,26,04,44,00.510,1.87
2014,09,26,04,44,15.000,0.84
2014,09,26,04,44,29.170,0.74
2014,09,26,04,44,32.120,0.55
2014,09,26,04,44,40.200,2.34
2014,09,26,04,45,09.140,0.34
2014,09,26,04,45,16.260,0.55
2014,09,26,04,45,24.410,0.24
2014,09,26,04,45,34.960,-0.27
2014,09,26,04,45,55.210,-0.24
2014,09,26,04,45,58.790,-0.26
2014,09,26,04,46,03.570,-0.03
2014,09,26,04,46,07.170,0.21
2014,09,26,04,46,13.710,0.43
2014,09,26,04,46,24.540,0.14
2014,09,26,04,46,27.660,-0.16
2014,09,26,04,46,40.520,0.39
2014,09,26,04,46,49.060,0.35
2014,09,26,04,46,54.880,0.17
2014,09,26,04,47,03.960,0.83
2014,09,26,04,47,10.960,0.18
2014,09,26,04,47,14.900,0.01
2014,09,26,04,47,22.040,0.65
2014,09,26,04,47,33.590,1.55
2014,09,26,04,47,39.250,0.89
2014,09,26,04,47,58.380,-0.35
2014,09,26,04,48,02.990,-0.40
2014,09,26,04,48,23.780,1.04
2014,09,26,04,48,36.410,1.71
2014,09,26,04,48,38.570,1.69
2014,09,26,04,48,57.940,1.54
2014,09,26,04,49,02.460,1.26
2014,09,26,04,49,12.610,0.78
2014,09,26,04,49,28.200,-0.12
2014,09,26,04,49,29.830,-0.30
2014,09,26,04,49,47.510,0.28
2014,09,26,04,49,51.020,0.11
2014,09,26,04,49,59.770,0.59
2014,09,26,04,50,13.410,0.17
2014,09,26,04,50,19.570,-0.18
2014,09,26,04,50,22.120,0.23
2014,09,26,04,50,24.110,0.47
2014,09,26,04,50,29.080,0.59
2014,09,26,04,50,31.950,1.18
2014,09,26,04,50,38.240,0.47
2014,09,26,04,50,49.410,0.51
2014,09,26,04,50,54.590,0.78
2014,09,26,04,51,02.950,0.16
2014,09,26,04,51,20.420,0.53
2014,09,26,04,51,31.210,0.10
2014,09,26,04,51,33.960,-0.09
2014,09,26,04,51,39.720,-0.06
2014,09,26,04,51,42.390,-0.20
2014,09,26,04,51,46.740,-0.08
2014,09,26,04,51,56.880,-0.25
2014,09,26,04,52,00.090,-0.44
2014,09,26,04,52,04.740,-0.32
2014,09,26,04,52,11.190,-0.26
2014,09,26,04,52,18.670,-0.52
2014,09,26,04,52,28.970,-0.05
2014,09,26,04,52,39.710,-0.48
2014,09,26,04,52,45.380,-0.49
2014,09,26,04,52,50.870,-0.06
2014,09,26,04,52,56.900,-0.15
2014,09,26,04,53,00.800,-0.35
2014,09,26,04,53,12.140,1.03
2014,09,26,04,53,25.720,-0.41
2014,09,26,04,53,33.050,-0.01
2014,09,26,04,53,37.710,-0.27
2014,09,26,04,53,50.450,-0.35
2014,09,26,04,53,54.610,0.07
2014,09,26,04,53,58.940,-0.53
2014,09,26,04,54,13.370,-0.33
2014,09,26,04,54,31.900,-0.43
2014,09,26,04,54,46.530,-0.06
2014,09,26,04,54,54.260,0.20
2014,09,26,04,54,57.800,0.46
2014,09,26,04,55,05.510,-0.47
2014,09,26,04,55,17.150,-0.31
2014,09,26,04,55,19.850,-0.53
2014,09,26,04,55,29.220,1.25
2014,09,26,04,55,35.940,0.53
2014,09,26,04,55,44.480,0.23
2014,09,26,04,55,52.150,0.29
2014,09,26,04,55,56.300,-0.16
2014,09,26,04,56,01.240,0.25
2014,09,26,04,56,05.710,0.48
2014,09,26,04,56,11.890,-0.56
2014,09,26,04,56,24.250,-0.24
2014,09,26,04,56,32.770,-0.25
2014,09,26,04,56,38.010,0.12
2014,09,26,04,56,58.220,0.21
2014,09,26,04,57,00.730,-0.21
2014,09,26,04,57,07.140,0.27
2014,09,26,04,57,15.200,-0.83
2014,09,26,04,57,24.320,-0.24
2014,09,26,04,57,28.280,0.04
2014,09,26,04,57,31.400,-0.39
2014,09,26,04,57,35.870,-0.11
2014,09,26,04,57,45.230,-0.72
2014,09,26,04,57,53.230,1.11
2014,09,26,04,58,00.880,0.12
2014,09,26,04,58,09.030,-0.19
2014,09,26,04,58,16.850,0.06
2014,09,26,04,58,28.370,-0.68
2014,09,26,04,58,35.280,0.61
2014,09,26,04,58,50.340,0.65
2014,09,26,04,58,55.810,0.02
2014,09,26,04,59,05.090,0.39
2014,09,26,04,59,20.500,-0.37
2014,09,26,04,59,27.980,0.32
2014,09,26,04,59,34.170,0.64
2014,09,26,04,59,44.800,-0.11
2014,09,26,04,59,48.520,-0.02
2014,09,26,04,59,56.610,-0.13
2014,09,26,05,00,04.070,0.66
2014,09,26,05,00,10.430,0.41
2014,09,26,05,00,14.690,-0.43
2014,09,26,05,00,22.120,-0.29
2014,09,26,05,00,27.050,-0.26
2014,09,26,05,00,29.920,-0.30
2014,09,26,05,00,40.910,0.81
2014,09,26,05,01,03.790,0.26
2014,09,26,05,01,23.050,0.31
2014,09,26,05,01,31.110,-0.06
2014,09,26,05,01,35.840,-0.52
2014,09,26,05,01,43.960,-0.65
2014,09,26,05,01,48.610,0.24
2014,09,26,05,01,52.540,0.52
2014,09,26,05,02,03.890,0.21
2014,09,26,05,02,07.770,-0.27
2014,09,26,05,02,18.270,0.18
2014,09,26,05,02,31.500,1.67
2014,09,26,05,02,46.560,0.97
2014,09,26,05,02,56.180,0.34
2014,09,26,05,03,05.280,-0.11
2014,09,26,05,03,08.510,-0.34
2014,09,26,05,03,15.890,-0.26
2014,09,26,05,03,21.460,1.40
2014,09,26,05,03,38.450,0.13
2014,09,26,05,03,50.360,0.80
2014,09,26,05,04,16.580,-0.30
2014,09,26,05,04,31.260,-0.55
2014,09,26,05,04,52.080,2.27
2014,09,26,05,05,32.010,0.20
2014,09,26,05,05,46.140,0.13
2014,09,26,05,05,49.340,0.17
2014,09,26,05,06,06.410,-0.10
2014,09,26,05,06,15.620,-0.52
2014,09,26,05,06,21.460,0.39
2014,09,26,05,06,27.490,-0.14
2014,09,26,05,06,35.030,1.11
2014,09,26,05,06,47.440,-0.11
2014,09,26,05,07,06.020,-0.75
2014,09,26,05,07,10.780,0.32
2014,09,26,05,07,18.950,0.59
2014,09,26,05,07,28.600,0.76
2014,09,26,05,08,02.090,-0.19
2014,09,26,05,08,08.950,-0.14
2014,09,26,05,08,20.630,0.79
2014,09,26,05,08,47.680,-0.70
2014,09,26,05,08,52.290,-0.07
2014,09,26,05,09,08.530,-0.64
2014,09,26,05,09,20.110,-0.62
2014,09,26,05,09,28.740,-0.19
2014,09,26,05,09,34.490,1.40
2014,09,26,05,09,50.150,0.13
2014,09,26,05,09,59.480,-0.49
2014,09,26,05,10,20.220,-0.50
2014,09,26,05,10,29.730,-0.17
2014,09,26,05,10,46.550,1.16
2014,09,26,05,11,05.860,-0.49
2014,09,26,05,11,15.350,-0.54
2014,09,26,05,11,24.080,0.21
2014,09,26,05,11,30.180,-0.30
2014,09,26,05,11,35.880,-0.22
2014,09,26,05,11,39.840,-0.23
2014,09,26,05,11,48.530,0.61
2014,09,26,05,11,58.320,0.24
2014,09,26,05,12,18.490,-0.52
2014,09,26,05,12,28.590,0.11
2014,09,26,05,12,35.340,0.66
2014,09,26,05,12,39.120,0.33
2014,09,26,05,12,44.620,0.95
2014,09,26,05,12,48.480,0.58
2014,09,26,05,12,59.750,-0.38
2014,09,26,05,13,18.420,-0.51
2014,09,26,05,13,23.140,0.01
2014,09,26,05,13,37.310,0.43
2014,09,26,05,13,42.000,0.54
2014,09,26,05,13,48.630,-0.41
2014,09,26,05,14,01.690,-0.71
2014,09,26,05,14,07.100,-0.25
2014,09,26,05,14,11.640,0.42
2014,09,26,05,14,18.540,1.79
2014,09,26,05,14,43.330,-0.11
2014,09,26,05,14,48.780,0.01
2014,09,26,05,14,58.120,1.33
2014,09,26,05,15,18.400,-0.32
2014,09,26,05,15,32.400,0.39
2014,09,26,05,15,40.800,0.71
2014,09,26,05,15,57.210,-0.43
2014,09,26,05,16,12.640,0.81
2014,09,26,05,16,26.670,0.87
2014,09,26,05,16,40.150,-0.09
2014,09,26,05,16,44.330,-0.43
2014,09,26,05,16,52.700,-0.66
2014,09,26,05,17,07.290,-0.06
2014,09,26,05,17,11.420,-0.63
2014,09,26,05,17,24.470,0.13
2014,09,26,05,17,29.840,-0.32
2014,09,26,05,17,35.510,-0.02
2014,09,26,05,17,45.500,0.29
2014,09,26,05,17,54.300,-0.68
2014,09,26,05,17,59.200,0.34
2014,09,26,05,18,05.220,-0.71
2014,09,26,05,18,12.620,-0.52
2014,09,26,05,18,16.160,-0.40
2014,09,26,05,18,39.520,-0.12
2014,09,26,05,18,43.200,-0.23
2014,09,26,05,18,50.990,1.21
2014,09,26,05,19,00.030,0.33
2014,09,26,05,19,43.580,1.13
2014,09,26,05,19,55.140,-0.29
2014,09,26,05,20,09.390,-0.35
2014,09,26,05,20,16.580,1.38
2014,09,26,05,20,40.650,2.05
2014,09,26,05,20,55.370,0.53
2014,09,26,05,21,00.900,0.85
2014,09,26,05,21,11.670,1.25
2014,09,26,05,21,17.220,0.63
2014,09,26,05,21,40.980,-0.35
2014,09,26,05,21,45.600,0.62
2014,09,26,05,21,53.830,-0.22
2014,09,26,05,22,09.820,-0.55
2014,09,26,05,22,14.770,0.18
2014,09,26,05,22,22.840,-0.63
2014,09,26,05,22,30.060,-0.45
2014,09,26,05,22,32.020,-0.46
2014,09,26,05,22,54.270,-0.52
2014,09,26,05,23,15.490,-0.84
2014,09,26,05,23,21.230,-0.46
2014,09,26,05,23,33.080,-0.72
2014,09,26,05,23,37.560,0.58
2014,09,26,05,23,47.400,-0.58
2014,09,26,05,24,05.990,-0.73
2014,09,26,05,24,12.580,-0.68
2014,09,26,05,24,18.300,-0.49
2014,09,26,05,24,26.830,-0.25
2014,09,26,05,24,31.780,-0.43
2014,09,26,05,24,45.120,-0.56
2014,09,26,05,24,57.220,-0.33
2014,09,26,05,25,01.990,0.13
2014,09,26,05,25,10.120,-0.43
2014,09,26,05,25,18.360,-0.26
2014,09,26,05,25,31.850,0.49
2014,09,26,05,25,40.820,0.27
2014,09,26,05,25,52.120,-0.29
2014,09,26,05,25,54.920,-0.38
2014,09,26,05,26,02.790,-0.55
2014,09,26,05,26,06.830,-0.49
2014,09,26,05,26,13.360,0.63
2014,09,26,05,26,27.160,-0.03
2014,09,26,05,26,31.890,0.15
2014,09,26,05,26,36.920,0.80
2014,09,26,05,26,50.680,0.00
2014,09,26,05,26,53.510,0.18
2014,09,26,05,26,57.850,0.20
2014,09,26,05,27,03.240,0.21
2014,09,26,05,27,15.910,0.25
2014,09,26,05,27,19.720,0.88
2014,09,26,05,27,32.330,-0.16
2014,09,26,05,27,41.820,-0.70
2014,09,26,05,27,46.790,-0.62
2014,09,26,05,27,50.980,-0.21
2014,09,26,05,28,00.720,0.05
2014,09,26,05,28,09.280,0.11
2014,09,26,05,28,18.640,-0.35
2014,09,26,05,28,27.940,0.33
2014,09,26,05,28,37.050,-0.28
2014,09,26,05,28,42.860,-0.45
2014,09,26,05,28,55.610,-0.91
2014,09,26,05,29,01.600,-0.63
2014,09,26,05,29,10.540,-0.40
2014,09,26,05,29,18.520,-0.33
2014,09,26,05,29,21.920,-0.28
2014,09,26,05,29,26.210,0.39
2014,09,26,05,29,34.790,0.40
2014,09,26,05,29,51.690,0.89
2014,09,26,05,29,54.670,1.36
2014,09,26,05,30,08.280,1.98
2014,09,26,05,30,26.690,1.15
2014,09,26,05,30,41.830,0.84
2014,09,26,05,31,05.510,-0.33
2014,09,26,05,31,11.770,-0.24
2014,09,26,05,31,18.510,-0.13
2014,09,26,05,31,26.290,-0.42
2014,09,26,05,31,38.870,-0.63
2014,09,26,05,31,44.350,-0.45
2014,09,26,05,31,48.840,-0.34
2014,09,26,05,31,54.300,0.15
2014,09,26,05,32,00.950,0.23
2014,09,26,05,32,16.090,-0.28
2014,09,26,05,32,22.480,-0.57
2014,09,26,05,32,29.280,-0.28
2014,09,26,05,32,31.590,-0.08
2014,09,26,05,32,36.650,1.41
2014,09,26,05,32,56.760,-0.28
2014,09,26,05,33,12.870,0.04
2014,09,26,05,33,18.370,-0.26
2014,09,26,05,33,23.220,-0.65
2014,09,26,05,33,34.650,0.60
2014,09,26,05,33,47.050,-0.48
2014,09,26,05,33,54.140,-0.21
2014,09,26,05,34,04.900,-0.02
2014,09,26,05,34,21.450,-0.27
2014,09,26,05,34,30.120,0.87
2014,09,26,05,34,35.090,0.67
2014,09,26,05,34,42.190,-0.16
2014,09,26,05,35,04.380,-0.41
2014,09,26,05,35,15.020,-0.50
2014,09,26,05,35,18.030,-0.65
2014,09,26,05,35,31.120,-0.19
2014,09,26,05,35,43.420,-0.28
2014,09,26,05,35,49.330,0.20
2014,09,26,05,35,58.580,-0.59
2014,09,26,05,36,06.090,-0.03
2014,09,26,05,36,09.640,-0.48
2014,09,26,05,36,20.500,-0.80
2014,09,26,05,36,25.960,-0.74
2014,09,26,05,36,36.120,-0.56
2014,09,26,05,36,40.810,-0.39
2014,09,26,05,37,03.280,0.32
2014,09,26,05,37,10.600,-0.09
2014,09,26,05,37,18.730,-0.38
2014,09,26,05,37,24.760,0.31
2014,09,26,05,37,34.950,-0.59
2014,09,26,05,37,47.680,-0.05
2014,09,26,05,38,03.490,-0.36
2014,09,26,05,38,09.970,-0.59
2014,09,26,05,38,18.390,-0.45
2014,09,26,05,38,25.640,0.12
2014,09,26,05,38,34.590,1.14
2014,09,26,05,38,46.000,0.10
2014,09,26,05,39,00.140,-0.15
2014,09,26,05,39,02.170,-0.24
2014,09,26,05,39,15.040,0.18
2014,09,26,05,39,21.920,2.06
2014,09,26,05,39,38.000,1.04
2014,09,26,05,39,54.020,0.45
2014,09,26,05,40,12.290,0.83
2014,09,26,05,40,25.370,-0.20
2014,09,26,05,40,33.300,0.24
2014,09,26,05,40,49.740,-0.73
2014,09,26,05,40,56.480,-0.61
2014,09,26,05,41,03.260,0.78
2014,09,26,05,41,08.330,0.28
2014,09,26,05,41,11.900,0.12
2014,09,26,05,41,19.030,0.04
2014,09,26,05,41,21.800,0.25
2014,09,26,05,41,25.290,0.85
2014,09,26,05,41,42.360,-0.52
2014,09,26,05,41,44.670,-0.34
2014,09,26,05,41,53.270,-0.84
2014,09,26,05,41,58.160,-0.40
2014,09,26,05,42,01.430,-0.26
2014,09,26,05,42,09.000,-0.43
2014,09,26,05,42,13.670,-0.41
2014,09,26,05,42,19.650,0.17
2014,09,26,05,42,24.030,-0.27
2014,09,26,05,42,35.780,0.10
2014,09,26,05,42,43.940,-0.23
2014,09,26,05,42,49.650,0.34
2014,09,26,05,42,58.320,-0.14
2014,09,26,05,43,05.770,0.53
2014,09,26,05,43,17.460,1.11
2014,09,26,05,43,35.110,1.04
2014,09,26,05,43,42.100,0.00
2014,09,26,05,43,45.450,-0.38
2014,09,26,05,44,00.660,-0.11
2014,09,26,05,44,06.390,-0.03
2014,09,26,05,44,09.120,-0.14
2014,09,26,05,44,14.980,1.55
2014,09,26,05,44,24.240,0.40
2014,09,26,05,44,39.940,-0.06
2014,09,26,05,44,57.290,0.83
2014,09,26,05,45,21.570,-0.09
2014,09,26,05,45,27.390,0.42
2014,09,26,05,45,33.080,-0.09
2014,09,26,05,45,48.890,-0.48
2014,09,26,05,45,52.750,-0.37
2014,09,26,05,46,01.040,1.51
2014,09,26,05,46,24.260,3.03
2014,09,26,05,46,55.010,1.34
2014,09,26,05,47,08.160,0.89
2014,09,26,05,47,18.600,2.09
2014,09,26,05,47,22.740,1.40
2014,09,26,05,47,34.320,1.07
2014,09,26,05,47,44.800,2.01
2014,09,26,05,47,50.160,2.27
2014,09,26,05,48,09.460,0.64
2014,09,26,05,48,13.210,1.26
2014,09,26,05,48,38.710,0.16
2014,09,26,05,48,43.140,0.38
2014,09,26,05,48,45.460,0.25
2014,09,26,05,48,49.680,0.31
2014,09,26,05,48,52.790,0.01
2014,09,26,05,48,59.090,0.43
2014,09,26,05,49,02.720,1.00
2014,09,26,05,49,12.550,0.12
2014,09,26,05,49,17.870,1.41
2014,09,26,05,49,27.160,0.50
2014,09,26,05,49,33.020,0.80
2014,09,26,05,49,42.620,1.15
2014,09,26,05,49,46.410,1.51
2014,09,26,05,49,54.420,1.26
2014,09,26,05,50,04.540,0.20
2014,09,26,05,50,18.740,0.76
2014,09,26,05,50,32.240,1.68
2014,09,26,05,50,44.900,1.50
2014,09,26,05,51,05.130,0.65
2014,09,26,05,51,09.820,0.53
2014,09,26,05,51,23.730,0.80
2014,09,26,05,51,31.180,2.04
2014,09,26,05,51,43.730,0.97
2014,09,26,05,51,51.460,1.44
2014,09,26,05,52,05.490,1.15
2014,09,26,05,52,23.920,0.16
2014,09,26,05,52,25.320,-0.07
2014,09,26,05,52,33.460,-0.04
2014,09,26,05,52,38.000,0.45
2014,09,26,05,52,47.150,1.37
2014,09,26,05,52,53.820,1.39
2014,09,26,05,53,04.500,0.38
2014,09,26,05,53,11.300,0.68
2014,09,26,05,53,21.770,0.71
2014,09,26,05,53,33.490,0.10
2014,09,26,05,53,37.210,0.49
2014,09,26,05,53,49.420,-0.26
2014,09,26,05,53,54.900,0.20
2014,09,26,05,53,59.060,0.79
2014,09,26,05,54,05.640,0.09
2014,09,26,05,54,07.880,-0.29
2014,09,26,05,54,11.650,-0.49
2014,09,26,05,54,17.040,-0.02
2014,09,26,05,54,25.040,0.31
2014,09,26,05,54,31.740,0.27
2014,09,26,05,54,39.270,-0.23
2014,09,26,05,54,45.140,-0.36
2014,09,26,05,54,51.840,-0.35
2014,09,26,05,54,57.410,-0.31
2014,09,26,05,55,05.630,0.04
2014,09,26,05,55,17.380,0.31
2014,09,26,05,55,27.550,1.24
2014,09,26,05,55,31.700,0.88
2014,09,26,05,55,40.900,1.40
2014,09,26,05,55,52.330,0.56
2014,09,26,05,55,56.610,0.61
2014,09,26,05,56,04.700,0.27
2014,09,26,05,56,16.140,-0.10
2014,09,26,05,56,27.240,0.35
2014,09,26,05,56,34.780,0.36
2014,09,26,05,56,42.690,-0.41
2014,09,26,05,56,52.200,0.20
2014,09,26,05,57,03.880,-0.04
2014,09,26,05,57,11.020,0.77
2014,09,26,05,57,34.340,-0.16
2014,09,26,05,57,37.170,-0.04
2014,09,26,05,57,45.220,-0.49
2014,09,26,05,57,51.010,-0.47
2014,09,26,05,57,55.270,-0.18
2014,09,26,05,58,11.340,-0.03
2014,09,26,05,58,20.570,0.88
2014,09,26,05,58,24.940,1.36
2014,09,26,05,58,30.670,2.73
2014,09,26,05,58,52.820,0.96
2014,09,26,05,58,59.320,2.36
2014,09,26,05,59,38.130,0.39
2014,09,26,05,59,47.080,1.54
2014,09,26,06,00,00.320,0.13
2014,09,26,06,00,16.690,-0.30
2014,09,26,06,00,24.910,0.92
2014,09,26,06,00,35.660,1.98
2014,09,26,06,00,55.520,0.17
2014,09,26,06,01,09.380,-0.10
2014,09,26,06,01,17.920,-0.17
2014,09,26,06,01,26.030,1.75
2014,09,26,06,01,30.880,1.42
2014,09,26,06,01,45.240,0.87
2014,09,26,06,01,59.700,0.46
2014,09,26,06,02,07.020,0.41
2014,09,26,06,02,19.250,0.08
2014,09,26,06,02,25.380,0.64
2014,09,26,06,02,29.370,0.07
2014,09,26,06,02,33.210,-0.08
2014,09,26,06,02,35.730,-0.16
2014,09,26,06,02,41.920,-0.51
2014,09,26,06,02,49.910,0.43
2014,09,26,06,02,52.800,0.19
2014,09,26,06,03,02.130,0.10
2014,09,26,06,03,07.610,1.46
2014,09,26,06,03,15.310,0.64
2014,09,26,06,03,32.830,-0.48
2014,09,26,06,03,38.040,-0.26
2014,09,26,06,03,42.700,-0.24
2014,09,26,06,03,49.020,-0.22
2014,09,26,06,03,54.490,0.34
2014,09,26,06,04,02.190,-0.31
2014,09,26,06,04,07.100,-0.49
2014,09,26,06,04,11.750,0.42
2014,09,26,06,04,21.370,0.38
2014,09,26,06,04,29.070,0.63
2014,09,26,06,04,33.710,-0.16
2014,09,26,06,04,45.750,-0.02
2014,09,26,06,04,48.450,-0.25
2014,09,26,06,04,51.860,0.17
2014,09,26,06,04,56.440,0.37
2014,09,26,06,05,01.370,0.33
2014,09,26,06,05,03.830,0.83
2014,09,26,06,05,11.340,1.15
2014,09,26,06,05,19.740,0.24
2014,09,26,06,05,35.160,0.31
2014,09,26,06,05,38.210,-0.10
2014,09,26,06,05,46.400,-0.27
2014,09,26,06,05,55.750,2.21
2014,09,26,06,06,05.550,0.84
2014,09,26,06,06,11.180,2.03
2014,09,26,06,06,15.480,1.25
2014,09,26,06,06,18.760,1.32
2014,09,26,06,06,21.640,0.74
2014,09,26,06,06,32.970,0.93
2014,09,26,06,06,50.140,0.81
2014,09,26,06,06,55.880,-0.11
2014,09,26,06,07,03.640,-0.13
2014,09,26,06,07,07.820,-0.49
2014,09,26,06,07,19.150,0.27
2014,09,26,06,07,34.740,0.49
2014,09,26,06,07,40.810,0.75
2014,09,26,06,07,45.020,0.57
2014,09,26,06,07,49.620,0.26
2014,09,26,06,07,57.080,0.84
2014,09,26,06,08,18.890,-0.21
2014,09,26,06,08,24.260,1.15
2014,09,26,06,08,28.660,1.14
2014,09,26,06,08,44.060,0.26
2014,09,26,06,08,48.320,0.78
2014,09,26,06,09,12.070,0.60
2014,09,26,06,09,14.930,0.51
2014,09,26,06,09,21.160,0.68
2014,09,26,06,09,31.580,-0.41
2014,09,26,06,09,39.560,0.05
2014,09,26,06,09,47.470,0.79
2014,09,26,06,09,52.420,-0.26
2014,09,26,06,10,03.710,0.22
2014,09,26,06,10,10.940,0.52
2014,09,26,06,10,14.060,-0.01
2014,09,26,06,10,22.110,0.19
2014,09,26,06,10,27.490,-0.17
2014,09,26,06,10,49.040,1.32
2014,09,26,06,10,51.610,0.84
2014,09,26,06,11,02.150,0.15
2014,09,26,06,11,09.230,0.15
2014,09,26,06,11,14.030,-0.05
2014,09,26,06,11,17.110,-0.42
2014,09,26,06,11,23.600,-0.27
2014,09,26,06,11,27.250,0.24
2014,09,26,06,11,33.130,-0.33
2014,09,26,06,11,37.610,-0.13
2014,09,26,06,11,45.430,-0.53
2014,09,26,06,11,51.420,-0.10
2014,09,26,06,11,55.990,-0.19
2014,09,26,06,11,58.810,-0.18
2014,09,26,06,12,07.070,-0.33
2014,09,26,06,12,14.180,-0.43
2014,09,26,06,12,16.760,-0.49
2014,09,26,06,12,18.240,-0.51
2014,09,26,06,12,34.070,-0.57
2014,09,26,06,12,42.230,1.46
2014,09,26,06,12,48.040,2.09
2014,09,26,06,13,08.300,0.49
2014,09,26,06,13,26.810,0.21
2014,09,26,06,13,38.900,-0.29
2014,09,26,06,13,49.130,-0.51
2014,09,26,06,14,04.670,-0.08
2014,09,26,06,14,15.310,0.15
2014,09,26,06,14,21.320,-0.32
2014,09,26,06,14,41.970,0.50
2014,09,26,06,15,00.330,-0.12
2014,09,26,06,15,08.700,-0.22
2014,09,26,06,15,15.430,-0.29
2014,09,26,06,15,23.140,-0.58
2014,09,26,06,15,27.110,0.08
2014,09,26,06,15,35.260,0.76
2014,09,26,06,15,45.130,-0.19
2014,09,26,06,15,50.980,-0.34
2014,09,26,06,15,56.320,0.43
2014,09,26,06,16,00.690,-0.16
2014,09,26,06,16,10.160,-0.12
2014,09,26,06,16,16.160,0.46
2014,09,26,06,16,22.090,1.41
2014,09,26,06,16,26.250,0.95
2014,09,26,06,16,36.410,0.25
2014,09,26,06,16,41.270,-0.35
2014,09,26,06,16,53.910,-0.53
2014,09,26,06,16,58.660,-0.24
2014,09,26,06,17,10.560,-0.52
2014,09,26,06,17,18.360,0.01
2014,09,26,06,17,20.860,-0.38
2014,09,26,06,17,23.880,-0.57
2014,09,26,06,17,32.160,-0.68
2014,09,26,06,17,36.520,-0.69
2014,09,26,06,17,48.770,-0.09
2014,09,26,06,17,52.210,0.25
2014,09,26,06,18,00.770,0.22
2014,09,26,06,18,05.320,-0.17
2014,09,26,06,18,17.490,2.26
2014,09,26,06,18,40.890,0.78
2014,09,26,06,18,52.310,1.38
2014,09,26,06,19,08.390,-0.01
2014,09,26,06,19,15.470,1.11
2014,09,26,06,19,20.200,0.69
2014,09,26,06,19,24.260,0.25
2014,09,26,06,19,26.670,0.17
2014,09,26,06,19,31.860,-0.05
2014,09,26,06,19,38.570,-0.17
2014,09,26,06,19,43.140,-0.27
2014,09,26,06,19,54.930,-0.57
2014,09,26,06,20,02.130,1.18
2014,09,26,06,20,28.650,1.17
2014,09,26,06,20,40.760,-0.21
2014,09,26,06,20,45.210,-0.23
2014,09,26,06,20,51.350,-0.16
2014,09,26,06,20,54.150,-0.26
2014,09,26,06,21,00.440,0.25
2014,09,26,06,21,09.590,-0.56
2014,09,26,06,21,16.940,-0.27
2014,09,26,06,21,22.250,0.48
2014,09,26,06,21,25.170,-0.10
2014,09,26,06,21,43.080,0.31
2014,09,26,06,21,51.010,0.07
2014,09,26,06,22,01.650,-0.95
2014,09,26,06,22,14.150,0.55
2014,09,26,06,22,19.870,-0.41
2014,09,26,06,22,25.090,-0.65
2014,09,26,06,22,27.550,-0.56
