year,month,day,hour,minute,second,lat(deg),lon(deg),depth(km),x(m),y(m),z(m),magnitude
2014,10,03,09,18,07.700,37.669283,-118.873787,5.612,-1981.8,1511.5,-379.2,0.51
2014,10,03,09,18,39.650,37.669307,-118.873910,5.586,-1992.7,1514.4,-405.7,-0.44
2014,10,03,09,19,24.550,37.669263,-118.873739,5.589,-1977.5,1509.3,-402.4,0.00
2014,10,03,09,20,10.870,37.669173,-118.874292,5.715,-2026.4,1499.5,-276.0,-0.12
2014,10,03,09,24,59.680,37.669210,-118.874463,5.705,-2041.7,1503.7,-285.8,-0.63
2014,10,03,09,25,49.600,37.669275,-118.873730,5.582,-1976.6,1510.8,-408.7,-0.34
2014,10,03,09,26,45.680,37.669137,-118.874048,5.747,-2004.8,1495.2,-244.7,-0.21
2014,10,03,09,28,47.980,37.669307,-118.874585,5.641,-2052.5,1514.4,-350.1,-0.32
2014,10,03,09,56,24.120,37.665202,-118.859725,5.767,-741.0,1058.7,-224.1,-0.23
2014,10,03,10,06,53.850,37.665316,-118.860034,5.627,-768.1,1071.3,-364.2,0.22
2014,10,03,10,32,49.610,37.669242,-118.874373,5.580,-2033.6,1507.2,-410.8,-0.33
2014,10,03,10,50,47.290,37.671488,-118.853027,5.316,-150.0,1756.1,-675.3,0.50
2014,10,03,10,56,27.720,37.671098,-118.852865,5.287,-135.4,1713.0,-703.8,0.07
2014,10,03,11,02,22.790,37.670992,-118.852848,5.305,-134.1,1701.2,-686.1,0.53
2014,10,03,11,53,12.260,37.665279,-118.860335,5.626,-794.9,1067.1,-365.5,-0.34
2014,10,03,11,59,54.690,37.662174,-118.853923,5.938,-228.8,722.5,-53.4,-0.05
2014,10,03,12,21,37.110,37.661820,-118.851554,5.896,-20.2,683.4,-95.5,0.08
2014,10,03,12,32,59.710,37.640808,-118.884399,8.155,-2919.0,-1648.8,2163.5,-0.05
2014,10,03,12,39,38.560,37.661857,-118.851546,5.895,-19.4,687.4,-96.2,0.62
2014,10,03,13,07,32.910,37.640605,-118.884131,8.081,-2895.1,-1671.6,2089.5,-0.22
2014,10,03,13,32,37.620,37.640727,-118.884188,8.162,-2899.9,-1657.7,2170.8,-0.12
2014,10,03,14,57,15.690,37.678874,-118.873755,4.724,-1978.7,2575.8,-1266.9,0.21
2014,10,03,15,20,05.500,37.640548,-118.884033,8.107,-2886.4,-1677.9,2115.9,-0.10
2014,10,03,15,30,55.010,37.640706,-118.884302,8.112,-2910.3,-1659.9,2121.0,0.36
2014,10,03,16,02,14.340,37.656148,-118.851514,5.419,-16.6,53.9,-572.1,0.56
2014,10,03,16,15,34.890,37.656160,-118.851294,5.415,2.6,55.3,-575.9,0.41
2014,10,03,16,16,47.850,37.656002,-118.851351,5.423,-2.0,37.3,-568.1,-0.10
2014,10,03,16,18,32.810,37.664811,-118.859432,5.696,-715.1,1015.1,-295.6,0.21
2014,10,03,16,24,43.420,37.664811,-118.859408,5.704,-712.9,1015.2,-287.4,-0.18
2014,10,03,16,47,25.390,37.655981,-118.851253,5.428,6.2,35.2,-563.3,0.14
2014,10,03,17,21,24.000,37.664152,-118.860099,5.851,-773.7,941.9,-140.4,0.58
2014,10,03,17,36,23.720,37.664115,-118.859896,5.821,-756.4,937.9,-170.6,1.92
2014,10,03,17,38,59.200,37.664128,-118.859896,5.775,-755.9,939.5,-215.8,1.46
2014,10,03,17,39,29.360,37.664290,-118.860050,5.763,-769.6,957.3,-227.9,0.67
2014,10,03,17,43,54.040,37.664132,-118.860197,5.860,-782.6,940.0,-130.9,-0.49
2014,10,03,18,08,13.000,37.656759,-118.879525,2.678,-2488.2,121.4,-3313.5,0.43
2014,10,03,18,09,12.720,37.664022,-118.859448,5.705,-716.7,927.8,-286.1,-0.12
2014,10,03,18,30,42.320,37.664254,-118.860311,5.856,-792.8,953.6,-135.3,-0.11
2014,10,03,18,32,11.060,37.663802,-118.859465,5.690,-718.1,903.3,-301.4,-0.31
2014,10,03,20,45,49.480,37.663818,-118.859261,5.702,-700.4,905.2,-289.4,0.41
2014,10,03,21,12,31.280,37.663843,-118.859790,5.879,-746.8,907.6,-111.8,0.20
2014,10,03,21,15,20.960,37.664750,-118.859757,5.736,-744.0,1008.6,-255.3,0.06
2014,10,03,21,27,52.080,37.664425,-118.859717,5.766,-740.3,972.2,-225.0,-0.29
2014,10,03,21,39,41.240,37.656681,-118.879378,2.696,-2475.2,113.1,-3295.2,1.61
2014,10,03,22,06,52.720,37.664437,-118.859668,5.758,-736.2,973.9,-233.4,-0.29
2014,10,03,22,39,30.820,37.664799,-118.859880,5.738,-754.4,1014.0,-253.5,0.58
2014,10,03,22,41,36.360,37.664388,-118.859814,5.762,-748.8,968.1,-229.2,-0.09
2014,10,03,22,41,41.880,37.664758,-118.860050,5.728,-769.8,1009.2,-263.3,-0.04
2014,10,03,22,45,45.120,37.664966,-118.859863,5.743,-753.2,1032.3,-247.9,-0.14
2014,10,04,00,19,04.540,37.663863,-118.860221,5.925,-785.2,909.8,-65.9,0.07
2014,10,04,00,38,11.930,37.664388,-118.859619,5.758,-731.8,968.1,-232.9,-0.14
2014,10,04,01,17,12.720,37.664327,-118.858854,5.835,-664.0,961.3,-156.4,-0.54
2014,10,04,01,43,32.300,37.666451,-118.861686,5.666,-914.4,1197.0,-325.6,-0.35
2014,10,04,02,12,16.360,37.663940,-118.859969,5.920,-762.7,918.5,-71.2,-0.21
2014,10,04,02,48,05.740,37.664001,-118.860042,5.912,-769.2,925.5,-79.0,-0.32
2014,10,04,04,42,43.650,37.663668,-118.859041,5.770,-680.5,888.3,-221.4,-0.58
2014,10,04,06,24,34.330,37.665230,-118.854272,4.947,-259.8,1061.9,-1044.1,0.29
2014,10,04,07,00,04.930,37.663936,-118.858675,5.775,-648.6,918.3,-216.1,-0.55
2014,10,04,09,41,59.530,37.665442,-118.861418,5.721,-890.5,1085.1,-269.7,-0.26
2014,10,04,17,14,05.440,37.669161,-118.854598,5.372,-288.8,1497.8,-619.3,0.43
2014,10,05,00,36,15.240,37.634090,-118.875667,8.140,-2148.4,-2394.3,2148.7,-0.10
2014,10,05,04,10,29.750,37.664262,-118.858586,5.811,-640.5,954.3,-179.8,0.69
2014,10,05,04,17,56.120,37.664246,-118.858634,5.834,-644.7,952.6,-156.8,0.31
2014,10,05,04,19,37.490,37.664319,-118.858732,5.841,-653.1,960.8,-150.5,-0.41
2014,10,05,04,23,17.580,37.664221,-118.858602,5.842,-642.2,949.6,-149.3,0.54
2014,10,05,04,35,50.210,37.664001,-118.858333,5.802,-618.0,925.2,-189.3,-0.41
2014,10,05,04,41,41.070,37.664095,-118.858569,5.854,-639.2,935.8,-136.9,0.31
2014,10,05,04,50,10.710,37.664144,-118.858472,5.810,-630.4,941.3,-180.9,-0.51
2014,10,05,05,00,18.860,37.664071,-118.858415,5.817,-625.3,933.1,-173.8,0.31
2014,10,05,05,06,46.870,37.664417,-118.858691,5.798,-650.0,971.2,-193.1,-0.40
2014,10,05,07,13,39.020,37.660815,-118.849805,5.466,134.2,571.6,-525.7,0.03
2014,10,05,11,41,53.890,37.664453,-118.859212,5.827,-696.2,975.7,-164.1,-0.70
2014,10,05,11,59,02.930,37.664478,-118.859090,5.838,-685.3,978.2,-153.4,0.31
2014,10,05,12,28,16.570,37.664412,-118.858553,5.735,-637.4,971.0,-255.7,-0.18
2014,10,05,12,56,36.850,37.664315,-118.858634,5.741,-645.1,960.4,-250.7,-0.29
2014,10,05,13,10,02.830,37.664380,-118.858651,5.743,-645.9,967.5,-247.9,-0.21
2014,10,05,13,10,47.130,37.664478,-118.858610,5.734,-642.7,978.3,-257.0,1.05
2014,10,05,13,14,21.990,37.663993,-118.858179,5.774,-604.5,924.7,-217.2,-0.44
2014,10,05,13,25,45.130,37.664355,-118.858626,5.771,-644.2,964.7,-220.2,0.57
2014,10,05,13,25,58.660,37.664360,-118.858700,5.791,-650.4,965.2,-200.5,0.05
2014,10,05,13,41,55.150,37.664449,-118.858651,5.800,-646.4,975.3,-191.3,-0.23
2014,10,05,14,05,36.510,37.645052,-118.847298,6.237,355.4,-1178.0,245.8,-0.03
2014,10,05,14,31,44.910,37.645020,-118.847323,6.238,353.1,-1181.4,246.9,1.20
2014,10,05,14,55,41.810,37.644861,-118.847567,6.230,331.6,-1198.9,239.2,1.35
2014,10,05,14,55,47.800,37.644755,-118.847526,6.220,335.3,-1210.7,228.5,0.67
2014,10,05,14,55,56.630,37.645011,-118.847575,6.219,331.4,-1182.2,228.0,1.38
2014,10,05,15,57,24.330,37.667900,-118.850562,5.612,67.3,1358.0,-378.8,1.27
2014,10,05,17,14,56.580,37.663859,-118.863672,5.449,-1089.3,909.7,-542.6,0.12
2014,10,05,17,46,24.260,37.672510,-118.858789,5.117,-658.1,1869.5,-872.8,0.35
2014,10,05,18,47,29.720,37.664734,-118.859180,5.778,-692.7,1006.4,-213.3,-0.15
2014,10,05,19,01,59.600,37.664758,-118.852360,5.326,-90.8,1009.3,-665.1,0.38
2014,10,05,19,09,19.280,37.664799,-118.852262,5.322,-82.8,1013.8,-669.3,0.23
2014,10,05,23,40,43.840,37.660799,-118.851245,5.575,6.9,570.1,-416.1,0.80
2014,10,05,23,46,54.320,37.660779,-118.851229,5.572,8.7,567.9,-419.4,0.87
2014,10,06,01,55,38.630,37.665812,-118.853898,5.583,-226.8,1126.6,-408.2,-0.35
2014,10,06,01,57,31.350,37.665401,-118.854346,5.585,-266.4,1080.8,-406.2,2.34
2014,10,06,01,57,41.540,37.665723,-118.854411,5.628,-272.4,1116.5,-363.5,1.64
2014,10,06,02,00,45.170,37.665462,-118.854395,5.534,-270.6,1087.5,-457.5,1.47
2014,10,06,02,07,21.830,37.665039,-118.854354,5.512,-266.8,1040.3,-479.5,0.35
2014,10,06,02,08,34.790,37.665011,-118.854362,5.502,-267.8,1037.4,-489.3,1.14
2014,10,06,02,09,57.850,37.665072,-118.854370,5.514,-268.4,1044.3,-477.2,0.74
2014,10,06,02,11,20.110,37.665153,-118.854346,5.521,-266.6,1053.3,-469.8,-0.04
2014,10,06,02,17,15.120,37.664823,-118.854313,5.529,-263.6,1016.7,-462.4,-0.54
2014,10,06,02,22,57.940,37.665149,-118.854443,5.497,-275.2,1052.9,-494.7,-0.12
2014,10,06,02,30,15.470,37.665019,-118.854395,5.491,-270.5,1038.4,-500.3,1.27
2014,10,06,02,32,00.250,37.664962,-118.854313,5.470,-263.2,1031.9,-520.7,-0.28
2014,10,06,02,33,02.340,37.666134,-118.854679,5.516,-295.5,1162.1,-475.0,-0.43
2014,10,06,02,51,08.620,37.665584,-118.853743,5.625,-213.5,1101.1,-366.0,-0.61
2014,10,06,02,54,32.780,37.664766,-118.854378,5.485,-269.3,1010.2,-505.9,1.47
2014,10,06,02,58,19.890,37.666134,-118.854435,5.467,-274.6,1162.2,-524.1,0.34
2014,10,06,03,11,45.030,37.664933,-118.854338,5.462,-266.0,1028.8,-528.9,0.37
2014,10,06,03,14,38.110,37.665230,-118.854272,5.457,-259.8,1061.8,-533.8,-0.46
2014,10,06,03,18,10.900,37.665841,-118.854500,5.662,-279.9,1129.6,-329.4,1.57
2014,10,06,03,19,00.450,37.664640,-118.854419,5.490,-272.9,996.3,-501.1,-0.19
2014,10,06,03,19,08.050,37.664596,-118.854378,5.486,-269.2,991.1,-504.7,0.29
2014,10,06,03,28,32.520,37.666842,-118.854435,5.579,-274.6,1240.4,-412.0,-0.37
2014,10,06,03,29,35.250,37.665332,-118.854810,5.577,-307.2,1072.9,-413.9,-0.30
2014,10,06,03,36,54.400,37.666064,-118.854533,5.689,-283.2,1154.4,-302.0,0.61
2014,10,06,03,38,30.740,37.665914,-118.854508,5.690,-280.6,1137.7,-301.3,1.40
2014,10,06,03,59,36.970,37.664689,-118.854476,5.660,-277.6,1001.6,-330.9,0.36
2014,10,06,04,04,43.470,37.666341,-118.854484,5.690,-278.8,1185.1,-301.2,-0.54
2014,10,06,04,25,59.410,37.666895,-118.854443,5.571,-274.7,1246.7,-420.4,-0.03
2014,10,06,04,29,12.160,37.664893,-118.854712,5.600,-298.5,1024.1,-390.9,-0.20
2014,10,06,04,47,15.360,37.666756,-118.854386,5.562,-270.0,1231.0,-429.4,-0.46
2014,10,06,04,51,16.400,37.666707,-118.854443,5.461,-275.1,1225.5,-530.2,-0.36
2014,10,06,05,12,44.610,37.664449,-118.854468,5.636,-277.4,974.8,-354.8,-0.33
2014,10,06,05,39,30.010,37.667204,-118.854338,5.659,-265.6,1280.6,-331.8,-0.67
2014,10,06,06,12,47.070,37.666752,-118.854671,5.472,-295.3,1230.7,-518.7,0.36
2014,10,06,06,25,10.820,37.667061,-118.854338,5.603,-265.7,1265.0,-388.5,-0.50
2014,10,06,06,45,28.560,37.666939,-118.854492,5.636,-279.7,1251.5,-355.7,0.53
2014,10,06,07,16,21.460,37.665914,-118.854557,5.669,-285.3,1137.5,-322.4,-0.40
2014,10,06,07,31,55.750,37.664107,-118.854313,5.535,-263.5,937.1,-456.5,0.00
2014,10,06,07,52,05.350,37.663403,-118.854248,5.487,-257.7,858.9,-503.9,0.15
2014,10,06,07,52,20.250,37.663326,-118.854215,5.499,-254.7,850.5,-492.3,0.99
2014,10,06,08,03,27.530,37.664478,-118.854224,5.713,-255.6,978.4,-278.6,-0.32
2014,10,06,08,30,28.000,37.667033,-118.854354,5.680,-267.4,1261.7,-311.6,-0.58
2014,10,06,08,35,34.110,37.665662,-118.854508,5.692,-280.5,1109.6,-299.0,0.53
2014,10,06,10,11,09.280,37.664823,-118.855330,5.418,-353.2,1016.8,-573.2,-0.38
2014,10,06,10,16,03.420,37.665503,-118.853638,5.655,-204.0,1091.9,-336.0,-0.25
2014,10,06,11,07,21.650,37.664140,-118.854281,5.555,-260.7,940.7,-436.4,1.38
2014,10,06,11,37,19.850,37.663810,-118.854272,5.508,-260.2,904.1,-483.0,1.58
2014,10,06,12,27,33.720,37.664571,-118.858757,5.746,-655.6,988.5,-245.3,-0.18
2014,10,06,12,38,31.020,37.666187,-118.854500,5.662,-279.9,1167.9,-329.1,-0.52
2014,10,06,12,43,14.390,37.667940,-118.854720,5.519,-299.5,1362.4,-472.1,-0.12
2014,10,06,13,14,28.110,37.647945,-118.850610,5.434,63.1,-856.6,-557.7,0.23
2014,10,06,14,06,53.410,37.666939,-118.854378,5.510,-269.1,1251.3,-481.7,1.34
2014,10,06,14,15,45.350,37.667529,-118.854403,5.521,-271.1,1316.9,-470.5,-0.30
2014,10,06,15,04,45.900,37.665015,-118.859098,1.765,-686.0,1038.0,-4226.6,0.29
2014,10,06,15,11,53.160,37.664726,-118.854281,5.424,-260.9,1005.7,-567.1,-0.15
2014,10,06,17,07,56.240,37.667375,-118.854647,5.727,-292.9,1300.0,-264.2,-0.46
2014,10,06,20,29,09.040,37.664880,-118.858757,5.775,-655.6,1023.0,-216.0,0.58
2014,10,06,22,29,29.640,37.662215,-118.853866,5.626,-224.3,727.2,-364.9,0.38
2014,10,06,22,44,46.520,37.662427,-118.854012,5.623,-236.9,750.7,-368.7,0.29
2014,10,06,23,39,20.720,37.652909,-118.816243,6.508,3096.0,-305.6,516.7,0.38
2014,10,06,23,39,46.240,37.662431,-118.853971,5.619,-233.6,751.1,-372.6,0.04
2014,10,06,23,59,43.340,37.654513,-118.851278,5.144,4.2,-127.6,-847.6,0.26
2014,10,07,00,40,37.400,37.654500,-118.851196,5.156,11.8,-129.3,-835.6,0.55
2014,10,07,00,47,32.810,37.664030,-118.854427,5.442,-273.6,928.7,-548.9,-0.32
2014,10,07,00,48,04.450,37.664327,-118.855192,5.467,-341.3,961.5,-523.9,-0.40
2014,10,07,00,50,22.080,37.654423,-118.851123,5.154,18.2,-137.6,-837.4,0.58
2014,10,07,00,59,54.890,37.662476,-118.854036,5.618,-239.1,756.1,-372.7,0.34
2014,10,07,01,59,14.720,37.670858,-118.856535,4.682,-459.2,1686.6,-1309.4,0.56
2014,10,07,03,38,12.280,37.664852,-118.854093,5.342,-243.9,1019.7,-649.3,-0.47
2014,10,07,05,04,46.420,37.665234,-118.853743,5.487,-213.5,1062.2,-503.8,-0.40
2014,10,07,05,14,20.260,37.664311,-118.854110,5.455,-245.5,959.8,-536.1,-0.26
2014,10,07,05,22,58.130,37.664535,-118.854175,5.355,-251.1,984.6,-636.5,0.33
2014,10,07,06,26,14.610,37.668437,-118.856624,4.967,-467.6,1417.4,-1024.0,0.01
2014,10,07,08,09,50.240,37.667362,-118.855729,5.392,-388.8,1298.4,-599.0,0.27
2014,10,07,08,29,57.230,37.668119,-118.854549,5.672,-284.6,1382.5,-319.6,-0.60
2014,10,07,11,06,06.110,37.670532,-118.857186,4.908,-517.3,1650.2,-1083.4,0.23
2014,10,07,11,49,46.930,37.667293,-118.855819,5.378,-396.1,1290.7,-613.3,-0.09
2014,10,07,13,27,48.020,37.665833,-118.853906,5.580,-227.3,1128.5,-410.7,0.23
2014,10,07,13,33,48.710,37.664384,-118.854565,5.449,-285.6,968.0,-542.0,-0.33
2014,10,07,13,35,03.630,37.668005,-118.854655,5.537,-293.5,1370.0,-454.4,-0.55
2014,10,07,16,24,53.530,37.670333,-118.859692,5.578,-738.0,1628.1,-413.7,0.33
2014,10,07,22,09,44.280,37.673930,-118.852531,4.505,-106.4,2027.1,-1486.5,1.24
2014,10,07,22,45,02.400,37.673718,-118.851758,4.504,-38.3,2003.7,-1487.1,0.00
2014,10,07,22,45,27.920,37.673730,-118.851701,4.496,-33.2,2005.2,-1495.4,0.34
2014,10,07,23,57,50.000,37.673962,-118.852791,4.554,-129.1,2030.8,-1437.3,-0.12
2014,10,08,01,36,53.480,37.649947,-118.849137,5.557,193.3,-634.6,-434.0,0.07
2014,10,08,01,38,37.580,37.649992,-118.849056,5.548,200.2,-629.5,-443.6,0.42
2014,10,08,01,52,41.200,37.649939,-118.849097,5.568,197.1,-635.4,-423.5,0.43
2014,10,08,01,58,56.430,37.673783,-118.851172,4.442,13.6,2011.0,-1548.9,-0.22
2014,10,08,02,03,20.400,37.673962,-118.852059,4.426,-64.6,2030.9,-1565.5,0.35
2014,10,08,02,57,36.560,37.673726,-118.851969,4.551,-56.6,2004.8,-1440.0,0.26
2014,10,08,02,58,41.630,37.673808,-118.852083,4.542,-66.7,2013.9,-1449.6,-0.06
2014,10,08,04,58,17.350,37.669796,-118.856925,5.110,-494.0,1568.4,-881.7,-0.24
2014,10,08,05,23,39.590,37.664807,-118.854565,5.391,-285.7,1014.7,-600.3,-0.17
2014,10,08,09,10,40.570,37.667847,-118.854557,5.694,-285.4,1352.0,-297.1,-0.09
2014,10,08,10,25,39.810,37.673783,-118.851693,4.472,-32.5,2011.0,-1519.0,0.33
2014,10,08,12,32,02.010,37.667806,-118.854655,5.711,-293.7,1347.6,-280.2,0.60
2014,10,08,13,20,52.020,37.656970,-118.855021,5.091,-326.2,145.1,-900.1,0.80
2014,10,08,13,21,12.330,37.656966,-118.855013,5.082,-325.1,144.6,-909.5,0.43
2014,10,08,21,12,47.480,37.680400,-118.876506,10.220,-2221.4,2745.2,4228.7,0.25
2014,10,09,01,55,20.230,37.657019,-118.854932,5.074,-318.0,150.2,-916.8,0.97
2014,10,09,02,18,05.710,37.673938,-118.852897,4.487,-138.3,2028.1,-1503.8,-0.27
2014,10,09,03,53,38.870,37.665361,-118.854183,5.548,-252.1,1076.2,-443.5,-0.34
2014,10,09,03,56,05.410,37.640710,-118.885954,8.166,-3056.1,-1659.6,2174.5,0.20
2014,10,09,06,28,09.240,37.662158,-118.854948,5.522,-319.7,720.6,-469.0,0.37
2014,10,09,08,12,40.500,37.662207,-118.854687,5.515,-296.3,726.1,-476.7,0.20
2014,10,09,09,57,12.180,37.651156,-118.850757,5.361,50.5,-500.4,-629.7,0.26
2014,10,09,10,14,42.580,37.668758,-118.850513,5.773,72.1,1453.4,-218.1,1.00
2014,10,09,13,04,40.930,37.657328,-118.854932,5.073,-318.4,184.9,-918.4,0.04
2014,10,09,13,50,25.760,37.624760,-118.852336,5.580,-89.1,-3430.2,-411.5,0.75
2014,10,09,15,30,22.060,37.669287,-118.856209,5.049,-431.0,1511.9,-942.7,0.66
2014,10,09,16,30,50.530,37.668018,-118.854411,5.505,-272.0,1371.3,-485.8,-0.30
2014,10,09,17,08,34.080,37.657515,-118.854875,5.053,-313.4,205.4,-938.4,0.26
2014,10,09,20,24,50.520,37.673853,-118.852629,4.463,-115.1,2018.6,-1528.2,-0.06
2014,10,09,20,25,59.920,37.673930,-118.852507,4.473,-103.8,2027.1,-1518.0,0.66
2014,10,09,22,19,43.240,37.673930,-118.852393,4.449,-94.0,2027.3,-1542.6,0.00
2014,10,10,00,04,49.610,37.669515,-118.856356,5.040,-444.0,1537.4,-951.0,0.16
2014,10,10,00,46,44.920,37.669320,-118.855086,5.567,-331.8,1515.7,-424.5,0.45
2014,10,10,00,47,23.850,37.669263,-118.855037,5.570,-327.7,1509.5,-421.6,0.30
2014,10,10,01,10,31.440,37.669132,-118.855151,5.573,-337.5,1494.9,-418.4,-0.18
2014,10,10,01,14,38.050,37.669556,-118.856551,5.028,-460.9,1541.9,-963.1,0.34
2014,10,10,06,36,16.930,37.668327,-118.854639,5.463,-292.6,1405.3,-528.3,0.11
2014,10,10,09,49,44.670,37.672294,-118.848901,1.768,213.9,1846.0,-4223.2,-0.04
2014,10,10,14,14,55.140,37.668087,-118.854492,5.516,-279.0,1378.8,-475.7,0.07
2014,10,10,14,40,21.170,37.672188,-118.848779,1.769,224.7,1834.2,-4222.2,0.63
2014,10,10,14,50,56.660,37.668205,-118.854582,5.542,-286.9,1391.8,-448.8,1.07
2014,10,10,14,54,06.220,37.668245,-118.854614,5.584,-289.9,1396.5,-407.7,1.54
2014,10,10,14,56,10.960,37.668184,-118.854582,5.583,-287.1,1389.6,-408.3,-0.42
2014,10,10,15,00,49.330,37.668119,-118.854549,5.529,-284.7,1382.6,-462.6,0.13
2014,10,10,15,33,49.320,37.668490,-118.854533,5.492,-283.2,1423.3,-499.4,-0.07
2014,10,10,15,40,02.430,37.668571,-118.854631,5.473,-291.4,1432.3,-518.4,-0.19
2014,10,10,16,07,08.800,37.672152,-118.848918,1.744,212.7,1829.8,-4247.3,0.59
2014,10,10,17,58,59.400,37.673718,-118.851896,4.547,-49.9,2003.7,-1444.5,-0.11
2014,10,10,18,33,32.260,37.668510,-118.854574,5.550,-286.6,1425.7,-440.9,0.23
2014,10,10,19,18,11.720,37.656181,-118.846021,4.803,468.4,57.2,-1188.3,0.23
2014,10,10,19,19,38.240,37.656169,-118.846037,4.799,467.0,56.1,-1192.0,0.20
2014,10,10,20,14,32.280,37.667375,-118.854549,5.621,-284.2,1299.6,-370.6,0.36
2014,10,10,20,16,13.280,37.668009,-118.854069,5.897,-242.1,1370.1,-93.9,-0.11
2014,10,10,21,30,19.580,37.668921,-118.855143,5.591,-336.8,1471.3,-400.5,0.35
2014,10,11,01,30,06.620,37.667415,-118.854338,5.632,-265.4,1304.3,-359.5,0.29
2014,10,11,06,26,44.770,37.668229,-118.856787,4.862,-481.9,1394.7,-1128.9,-0.08
2014,10,11,08,28,34.880,37.670146,-118.858065,5.735,-594.9,1607.3,-256.5,-0.20
2014,10,11,08,50,12.710,37.670020,-118.858179,5.740,-604.2,1593.2,-251.2,-0.14
2014,10,11,09,11,32.660,37.668132,-118.856022,4.785,-414.1,1383.9,-1205.9,0.50
2014,10,11,14,39,39.480,37.672058,-118.848779,1.765,224.5,1819.7,-4226.3,0.35
2014,10,11,14,47,42.200,37.671932,-118.848836,1.749,219.4,1805.5,-4242.0,0.32
2014,10,11,15,01,41.600,37.646594,-118.849886,5.247,126.9,-1006.8,-744.0,0.78
2014,10,11,15,09,04.920,37.668229,-118.855819,4.777,-396.2,1394.7,-1214.1,-0.40
2014,10,11,15,31,17.770,37.646427,-118.849715,5.240,142.0,-1025.2,-751.2,0.40
2014,10,11,15,36,16.420,37.668172,-118.856030,4.769,-415.1,1388.1,-1222.1,0.50
2014,10,11,15,52,41.230,37.668221,-118.855876,4.736,-401.3,1393.5,-1255.2,0.94
2014,10,11,15,57,48.720,37.647213,-118.849251,5.323,183.1,-937.9,-667.7,0.03
2014,10,11,16,16,21.670,37.669873,-118.856868,4.756,-489.0,1577.0,-1235.6,0.21
2014,10,11,16,24,36.100,37.672099,-118.848633,1.779,237.3,1823.9,-4212.1,0.07
2014,10,11,16,35,59.620,37.668363,-118.856315,4.727,-440.5,1409.7,-1263.8,-0.27
2014,10,11,16,36,51.970,37.668473,-118.856348,4.693,-443.0,1421.5,-1298.6,0.02
2014,10,11,16,37,12.380,37.668319,-118.856234,4.727,-433.2,1404.5,-1263.7,0.45
2014,10,11,16,49,48.100,37.668233,-118.856136,4.772,-424.4,1395.1,-1219.3,-0.11
2014,10,11,16,49,58.410,37.668205,-118.856128,4.779,-423.6,1391.7,-1211.7,-0.36
2014,10,11,17,06,10.760,37.667936,-118.855998,4.818,-412.4,1362.3,-1173.2,0.24
2014,10,11,17,08,11.080,37.668392,-118.856535,4.773,-459.3,1412.5,-1218.5,0.33
2014,10,11,17,09,46.780,37.668197,-118.856217,4.764,-431.6,1391.2,-1227.5,-0.52
2014,10,11,17,20,58.020,37.668046,-118.856185,4.840,-428.6,1374.1,-1151.7,1.01
2014,10,11,17,21,11.600,37.667346,-118.855713,5.096,-386.9,1296.4,-895.2,0.42
2014,10,11,17,21,53.420,37.667623,-118.855575,5.109,-374.7,1327.4,-882.4,0.46
2014,10,11,17,26,31.360,37.667826,-118.856283,4.844,-437.2,1350.0,-1147.2,-0.55
2014,10,11,17,29,31.500,37.668168,-118.856453,4.845,-452.4,1388.0,-1146.6,0.65
2014,10,11,17,39,02.840,37.667981,-118.856372,4.821,-444.9,1366.9,-1170.1,-0.29
2014,10,11,17,44,02.620,37.667977,-118.856169,4.849,-427.4,1366.7,-1142.3,-0.08
2014,10,11,17,51,01.800,37.667883,-118.855379,5.089,-357.9,1356.2,-902.2,-0.35
2014,10,11,17,59,02.400,37.671912,-118.848690,1.762,232.3,1803.1,-4229.6,0.61
2014,10,11,21,09,10.160,37.668217,-118.856152,4.842,-425.5,1393.3,-1149.1,2.83
2014,10,11,22,03,46.500,37.667834,-118.855827,4.830,-397.2,1350.7,-1161.4,0.64
2014,10,11,22,14,37.080,37.668123,-118.856795,4.870,-482.3,1382.9,-1121.0,-0.19
2014,10,11,22,34,41.540,37.667668,-118.856372,4.940,-445.1,1332.3,-1051.6,0.56
2014,10,11,22,37,48.020,37.667924,-118.855509,4.805,-369.0,1360.7,-1186.5,-0.37
2014,10,11,23,14,31.120,37.668388,-118.856901,4.779,-491.6,1412.0,-1212.1,0.55
2014,10,11,23,29,44.460,37.668180,-118.855965,4.851,-409.1,1389.3,-1139.8,-0.24
2014,10,11,23,41,42.420,37.668095,-118.856030,4.877,-415.3,1379.9,-1114.3,-0.26
2014,10,12,00,32,30.440,37.668258,-118.855811,4.874,-395.4,1397.9,-1117.3,-0.43
2014,10,12,00,39,02.010,37.668258,-118.855713,4.874,-387.1,1397.6,-1117.0,-0.47
2014,10,12,01,31,14.680,37.667928,-118.855526,4.872,-370.4,1361.2,-1119.2,-0.23
2014,10,12,01,38,26.250,37.667912,-118.855754,4.885,-390.5,1359.3,-1106.6,-0.32
2014,10,12,01,58,07.810,37.667826,-118.855493,4.883,-367.8,1350.1,-1108.1,-0.38
2014,10,12,02,00,12.200,37.670715,-118.857121,5.324,-511.4,1670.5,-667.0,-0.04
2014,10,12,02,00,38.870,37.670789,-118.857137,5.334,-512.8,1678.8,-656.9,-0.37
2014,10,12,02,02,30.200,37.670654,-118.857048,5.321,-504.7,1663.9,-669.8,-0.05
2014,10,12,02,09,57.100,37.670732,-118.857072,5.340,-507.1,1672.2,-650.8,-0.39
