DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2015/10/19 19:02:44.62,37.79104,-121.95822,7.119,1.23,Md,0,0,0,0.00,NCSN,72540590
2015/10/19 19:02:56.71,37.79090,-121.95851,6.282,1.27,Md,0,0,0,0.00,NCSN,71097904
2015/10/19 19:10:20.93,37.79105,-121.95875,7.005,1.91,Md,0,0,0,0.00,NCSN,72540600
2015/10/19 19:13:51.99,37.79006,-121.96111,6.813,1.24,Md,0,0,0,0.00,NCSN,72540610
2015/10/19 20:22:06.94,37.78999,-121.96082,5.978,1.94,Md,0,0,0,0.00,NCSN,72540650
2015/10/19 20:27:29.28,37.78535,-121.96198,6.083,0.52,Md,0,0,0,0.00,NCSN,72540660
2015/10/19 20:42:57.58,37.79043,-121.95954,6.318,2.21,Md,0,0,0,0.00,NCSN,72540680
2015/10/19 20:53:21.14,37.78535,-121.96461,7.021,1.29,Md,0,0,0,0.00,NCSN,72540685
2015/10/19 20:53:25.54,37.79035,-121.96250,6.116,1.54,Md,0,0,0,0.00,NCSN,72540690
2015/10/19 21:15:39.57,37.79530,-121.96378,5.782,1.28,Md,0,0,0,0.00,NCSN,72540705
2015/10/19 21:24:29.50,37.79505,-121.96179,6.241,2.03,Md,0,0,0,0.00,NCSN,72540715
2015/10/19 21:25:03.48,37.79411,-121.96503,5.874,1.36,Md,0,0,0,0.00,NCSN,72540720
2015/10/19 21:48:12.57,37.79442,-121.96149,6.133,1.84,Md,0,0,0,0.00,NCSN,72540725
2015/10/19 22:41:46.54,37.80196,-121.96219,7.605,0.77,Md,0,0,0,0.00,NCSN,72540740
2015/10/19 23:02:30.19,37.78600,-121.95972,7.295,2.74,Md,0,0,0,0.00,NCSN,72540745
2015/10/19 23:05:18.67,37.79625,-121.96233,5.843,1.51,Md,0,0,0,0.00,NCSN,72540750
2015/10/19 23:06:12.74,37.78535,-121.96299,7.409,1.10,Md,0,0,0,0.00,NCSN,72540755
2015/10/19 23:21:11.47,37.79491,-121.96150,6.367,2.32,Md,0,0,0,0.00,NCSN,72540760
2015/10/19 23:21:17.88,37.79549,-121.96345,6.174,3.60,Mw,0,0,0,0.00,NCSN,72540765
2015/10/19 23:23:44.67,37.79138,-121.97076,5.263,1.12,Md,0,0,0,0.00,NCSN,72540770
2015/10/19 23:24:25.74,37.79458,-121.96773,5.985,1.01,Md,0,0,0,0.00,NCSN,72540775
2015/10/19 23:24:37.19,37.79033,-121.95997,6.896,1.78,Md,0,0,0,0.00,NCSN,72540780
2015/10/19 23:27:03.33,37.79862,-121.96286,6.445,1.09,Md,0,0,0,0.00,NCSN,71098009
2015/10/19 23:27:11.78,37.79563,-121.96353,6.635,1.07,Md,0,0,0,0.00,NCSN,72540785
2015/10/19 23:32:41.41,37.78756,-121.95754,5.774,1.54,Md,0,0,0,0.00,NCSN,72540790
2015/10/19 23:34:33.91,37.79712,-121.96203,7.080,1.54,Md,0,0,0,0.00,NCSN,72540795
2015/10/19 23:36:14.05,37.79733,-121.96359,7.029,0.83,Md,0,0,0,0.00,NCSN,72540800
2015/10/19 23:36:29.87,37.79698,-121.96246,7.221,1.34,Md,0,0,0,0.00,NCSN,72540805
2015/10/19 23:40:14.32,37.79695,-121.96053,6.826,1.50,Md,0,0,0,0.00,NCSN,72540810
2015/10/19 23:40:47.16,37.79720,-121.96050,6.814,1.83,Md,0,0,0,0.00,NCSN,72540815
2015/10/19 23:41:14.57,37.79617,-121.96564,6.683,1.35,Md,0,0,0,0.00,NCSN,72540820
2015/10/19 23:42:09.29,37.79570,-121.96598,6.539,0.81,Md,0,0,0,0.00,NCSN,72540825
2015/10/19 23:43:29.84,37.79427,-121.96980,7.557,1.32,Md,0,0,0,0.00,NCSN,72540830
2015/10/19 23:46:54.22,37.79577,-121.96476,5.686,1.13,Md,0,0,0,0.00,NCSN,72540835
2015/10/19 23:51:02.03,37.79622,-121.96353,6.812,1.88,Md,0,0,0,0.00,NCSN,72540840
2015/10/19 23:54:46.23,37.79861,-121.96039,6.822,2.21,Md,0,0,0,0.00,NCSN,72540845
2015/10/20 00:06:12.98,37.79572,-121.96186,6.384,1.90,Md,0,0,0,0.00,NCSN,72540850
2015/10/20 00:08:50.67,37.79448,-121.96434,6.277,0.83,Md,0,0,0,0.00,NCSN,72540855
2015/10/20 00:16:03.78,37.79459,-121.96823,5.982,1.62,Md,0,0,0,0.00,NCSN,72540880
2015/10/20 00:16:28.25,37.79792,-121.96287,7.095,1.81,Md,0,0,0,0.00,NCSN,72540870
2015/10/20 00:17:01.40,37.79728,-121.96072,6.700,2.06,Md,0,0,0,0.00,NCSN,72540865
2015/10/20 00:20:35.40,37.79603,-121.96519,6.831,0.79,Md,0,0,0,0.00,NCSN,72540895
2015/10/20 00:22:38.40,37.79709,-121.96212,7.036,1.93,Md,0,0,0,0.00,NCSN,72540890
2015/10/20 00:22:46.60,37.79853,-121.96445,7.567,2.06,Md,0,0,0,0.00,NCSN,71097699
2015/10/20 00:26:45.53,37.79167,-121.96477,6.848,1.06,Md,0,0,0,0.00,NCSN,72540905
2015/10/20 00:27:59.48,37.79611,-121.96529,7.113,1.43,Md,0,0,0,0.00,NCSN,72540900
2015/10/20 00:31:18.10,37.79728,-121.96313,7.015,1.69,Md,0,0,0,0.00,NCSN,72540910
2015/10/20 00:36:17.41,37.79044,-121.96057,6.111,1.77,Md,0,0,0,0.00,NCSN,72540915
2015/10/20 00:38:18.24,37.79781,-121.96087,6.556,1.31,Md,0,0,0,0.00,NCSN,72540920
2015/10/20 00:42:30.78,37.79871,-121.96073,6.685,1.78,Md,0,0,0,0.00,NCSN,72540925
2015/10/20 00:44:25.88,37.79055,-121.96165,6.504,2.50,Md,0,0,0,0.00,NCSN,72540930
2015/10/20 00:48:42.50,37.79818,-121.96725,6.871,1.11,Md,0,0,0,0.00,NCSN,72540940
2015/10/20 00:57:05.54,37.79972,-121.96548,6.793,0.77,Md,0,0,0,0.00,NCSN,72540950
2015/10/20 00:59:58.87,37.80162,-121.96057,6.724,1.67,Md,0,0,0,0.00,NCSN,72540955
2015/10/20 01:00:20.82,37.79228,-121.96027,6.834,1.38,Md,0,0,0,0.00,NCSN,72540960
2015/10/20 01:01:49.69,37.79832,-121.96627,7.157,1.19,Md,0,0,0,0.00,NCSN,72540965
2015/10/20 01:20:51.06,37.79731,-121.96040,6.871,2.36,Md,0,0,0,0.00,NCSN,72540975
2015/10/20 01:33:02.05,37.79483,-121.96721,7.066,1.17,Md,0,0,0,0.00,NCSN,72540980
2015/10/20 01:38:34.22,37.79779,-121.96462,7.204,1.08,Md,0,0,0,0.00,NCSN,72540990
2015/10/20 01:48:06.15,37.79688,-121.96108,6.675,1.56,Md,0,0,0,0.00,NCSN,72540995
2015/10/20 02:30:00.56,37.79813,-121.96318,7.147,1.83,Md,0,0,0,0.00,NCSN,72541015
2015/10/20 02:31:08.13,37.79604,-121.96671,6.694,1.70,Md,0,0,0,0.00,NCSN,72541020
2015/10/20 02:42:03.28,37.79633,-121.96854,6.759,1.35,Md,0,0,0,0.00,NCSN,72541030
2015/10/20 03:00:40.22,37.79769,-121.96244,6.576,1.21,Md,0,0,0,0.00,NCSN,72541040
2015/10/20 03:03:31.57,37.79858,-121.96209,6.594,1.15,Md,0,0,0,0.00,NCSN,72541045
2015/10/20 03:17:41.29,37.79826,-121.96021,6.444,1.21,Md,0,0,0,0.00,NCSN,72541050
2015/10/20 03:30:57.74,37.79537,-121.96402,6.539,1.95,Md,0,0,0,0.00,NCSN,72541060
2015/10/20 03:37:56.56,37.79620,-121.96474,7.052,1.17,Md,0,0,0,0.00,NCSN,72541070
2015/10/20 03:41:01.63,37.80962,-121.97053,5.924,0.67,Md,0,0,0,0.00,NCSN,72541075
2015/10/20 04:02:27.75,37.79856,-121.95495,7.176,0.79,Md,0,0,0,0.00,NCSN,72541080
2015/10/20 04:12:42.91,37.79480,-121.96452,5.853,0.90,Md,0,0,0,0.00,NCSN,72541085
2015/10/20 04:33:04.33,37.79169,-121.96732,5.882,2.84,Md,0,0,0,0.00,NCSN,72541090
2015/10/20 04:33:52.96,37.79490,-121.96244,6.345,2.79,Md,0,0,0,0.00,NCSN,72541095
2015/10/20 04:37:52.13,37.79387,-121.96744,6.216,1.10,Md,0,0,0,0.00,NCSN,72541100
2015/10/20 04:40:46.14,37.79835,-121.96386,6.910,1.11,Md,0,0,0,0.00,NCSN,72541105
2015/10/20 04:53:33.30,37.79553,-121.96401,5.860,1.12,Md,0,0,0,0.00,NCSN,72541110
2015/10/20 05:02:11.73,37.79738,-121.96549,6.783,0.81,Md,0,0,0,0.00,NCSN,72541115
2015/10/20 05:04:30.10,37.79486,-121.96576,6.060,0.79,Md,0,0,0,0.00,NCSN,72541125
2015/10/20 05:05:13.08,37.79548,-121.95980,5.985,1.75,Md,0,0,0,0.00,NCSN,72541120
2015/10/20 05:41:53.96,37.80295,-121.96615,5.246,0.68,Md,0,0,0,0.00,NCSN,71097794
2015/10/20 06:09:22.16,37.79811,-121.95980,6.473,1.11,Md,0,0,0,0.00,NCSN,72541140
2015/10/20 06:12:10.26,37.79740,-121.97220,7.316,0.76,Md,0,0,0,0.00,NCSN,72541150
2015/10/20 06:14:08.31,37.79266,-121.96893,5.914,1.65,Md,0,0,0,0.00,NCSN,72541145
2015/10/20 06:15:35.31,37.79377,-121.96973,5.971,0.77,Md,0,0,0,0.00,NCSN,72541155
2015/10/20 06:19:11.54,37.79425,-121.96367,6.735,1.64,Md,0,0,0,0.00,NCSN,72541160
2015/10/20 06:25:09.82,37.79731,-121.96421,6.958,0.79,Md,0,0,0,0.00,NCSN,72541175
2015/10/20 06:49:05.12,37.79485,-121.96338,6.657,1.27,Md,0,0,0,0.00,NCSN,72541180
2015/10/20 07:03:48.35,37.80306,-121.96152,6.203,0.76,Md,0,0,0,0.00,NCSN,72541190
2015/10/20 07:31:31.03,37.80587,-121.96833,9.208,0.70,Md,0,0,0,0.00,NCSN,72541195
2015/10/20 08:31:36.82,37.79451,-121.96475,6.887,0.87,Md,0,0,0,0.00,NCSN,72541200
2015/10/20 09:05:29.89,37.78354,-121.96106,7.055,2.24,Md,0,0,0,0.00,NCSN,72541210
2015/10/20 09:11:21.62,37.79462,-121.96595,7.008,0.83,Md,0,0,0,0.00,NCSN,72541215
2015/10/20 09:26:20.10,37.79069,-121.96340,7.729,0.97,Md,0,0,0,0.00,NCSN,72541225
2015/10/20 11:10:27.98,37.78217,-121.95908,6.187,1.82,Md,0,0,0,0.00,NCSN,72541250
2015/10/20 11:12:55.88,37.79195,-121.95601,7.335,1.07,Md,0,0,0,0.00,NCSN,72541255
2015/10/20 11:49:59.77,37.80904,-121.96891,5.977,1.07,Md,0,0,0,0.00,NCSN,72541265
2015/10/20 11:55:15.60,37.79932,-121.95905,7.350,1.49,Md,0,0,0,0.00,NCSN,72541270
2015/10/20 12:20:59.40,37.79848,-121.96921,6.261,1.10,Md,0,0,0,0.00,NCSN,72541280
2015/10/20 12:31:32.95,37.78930,-121.95953,6.380,1.12,Md,0,0,0,0.00,NCSN,72541285
2015/10/20 12:57:03.52,37.78227,-121.95884,6.488,0.81,Md,0,0,0,0.00,NCSN,72541290
2015/10/20 13:09:46.27,37.79736,-121.96731,7.399,0.75,Md,0,0,0,0.00,NCSN,72541295
2015/10/20 14:00:07.68,37.79671,-121.96158,6.806,1.82,Md,0,0,0,0.00,NCSN,72541310
2015/10/20 14:02:06.08,37.79692,-121.96363,6.940,1.69,Md,0,0,0,0.00,NCSN,72541315
2015/10/20 14:04:36.37,37.79711,-121.96597,7.442,1.10,Md,0,0,0,0.00,NCSN,72541320
2015/10/20 14:15:05.39,37.79578,-121.96624,6.683,1.29,Md,0,0,0,0.00,NCSN,72541325
2015/10/20 15:08:08.47,37.78966,-121.95910,8.961,0.83,Md,0,0,0,0.00,NCSN,72541350
2015/10/20 15:45:58.49,37.79409,-121.96529,6.247,1.80,Md,0,0,0,0.00,NCSN,72541355
2015/10/20 16:58:07.40,37.78584,-121.96121,5.354,0.84,Md,0,0,0,0.00,NCSN,72541375
2015/10/20 17:12:07.25,37.81163,-121.92609,7.219,0.82,Md,0,0,0,0.00,NCSN,72541380
2015/10/20 17:13:21.61,37.78777,-121.96792,9.338,0.78,Md,0,0,0,0.00,NCSN,72541385
2015/10/20 17:18:02.71,37.78263,-121.95672,6.058,1.87,Md,0,0,0,0.00,NCSN,72541390
2015/10/20 17:38:22.52,37.79478,-121.96858,6.758,1.39,Md,0,0,0,0.00,NCSN,72541395
2015/10/20 18:04:01.02,37.78232,-121.96004,6.035,1.59,Md,0,0,0,0.00,NCSN,72541415
2015/10/20 18:52:02.38,37.78197,-121.96126,6.000,1.23,Md,0,0,0,0.00,NCSN,72541430
2015/10/20 20:01:16.73,37.78534,-121.95708,6.383,1.09,Md,0,0,0,0.00,NCSN,72541445
2015/10/20 20:40:40.36,37.79018,-121.96468,6.217,1.77,Md,0,0,0,0.00,NCSN,72541460
2015/10/20 22:19:45.69,37.78337,-121.95622,5.858,1.64,Md,0,0,0,0.00,NCSN,72541485
2015/10/20 22:24:35.86,37.79730,-121.96734,6.763,0.78,Md,0,0,0,0.00,NCSN,72541490
2015/10/20 22:31:21.93,37.79707,-121.96464,6.715,0.89,Md,0,0,0,0.00,NCSN,72541495
2015/10/20 23:09:33.07,37.78189,-121.95636,6.359,1.39,Md,0,0,0,0.00,NCSN,72541505
2015/10/20 23:59:42.73,37.78080,-121.96096,6.471,2.04,Md,0,0,0,0.00,NCSN,72541515
2015/10/21 00:22:36.95,37.78792,-121.95904,7.806,0.86,Md,0,0,0,0.00,NCSN,72541525
2015/10/21 00:53:08.88,37.79140,-121.95773,7.413,0.98,Md,0,0,0,0.00,NCSN,72541530
2015/10/21 03:38:15.56,37.78412,-121.95655,6.529,1.03,Md,0,0,0,0.00,NCSN,72541565
2015/10/21 05:49:38.91,37.79538,-121.96490,7.064,1.10,Md,0,0,0,0.00,NCSN,72541625
2015/10/21 05:54:36.59,37.79616,-121.96693,7.187,0.75,Md,0,0,0,0.00,NCSN,72541630
2015/10/21 07:02:11.85,37.79520,-121.96206,5.924,0.83,Md,0,0,0,0.00,NCSN,72541645
2015/10/21 07:34:25.14,37.78269,-121.95776,5.865,1.03,Md,0,0,0,0.00,NCSN,72541650
2015/10/21 09:33:27.29,37.79855,-121.96474,6.911,0.78,Md,0,0,0,0.00,NCSN,72541680
2015/10/21 12:06:12.17,37.78657,-121.96358,6.900,1.05,Md,0,0,0,0.00,NCSN,72541700
2015/10/21 13:34:38.86,37.78294,-121.95996,6.175,0.91,Md,0,0,0,0.00,NCSN,72541735
2015/10/21 18:15:48.44,37.78556,-121.95915,7.233,0.83,Md,0,0,0,0.00,NCSN,72541800
2015/10/21 19:16:39.33,37.79526,-121.95787,5.997,1.55,Md,0,0,0,0.00,NCSN,72541820
2015/10/21 21:41:58.97,37.79460,-121.96324,6.006,0.82,Md,0,0,0,0.00,NCSN,72541870
2015/10/21 21:43:12.38,37.79594,-121.96328,6.138,0.95,Md,0,0,0,0.00,NCSN,72541875
2015/10/21 21:46:57.21,37.78480,-121.95718,6.389,1.47,Md,0,0,0,0.00,NCSN,72541880
2015/10/22 02:26:07.23,37.79759,-121.96102,6.399,1.12,Md,0,0,0,0.00,NCSN,72541930
2015/10/22 02:39:22.50,37.79088,-121.96232,8.571,0.72,Md,0,0,0,0.00,NCSN,72541935
2015/10/22 03:21:10.19,37.79801,-121.96021,6.116,1.10,Md,0,0,0,0.00,NCSN,72541960
2015/10/22 04:29:50.10,37.78231,-121.95615,6.565,2.00,Md,0,0,0,0.00,NCSN,72541975
2015/10/22 04:35:11.84,37.78320,-121.95772,6.227,0.91,Md,0,0,0,0.00,NCSN,72541985
2015/10/22 04:53:09.09,37.79897,-121.96251,7.251,1.10,Md,0,0,0,0.00,NCSN,72542000
2015/10/22 08:55:47.43,37.79691,-121.96198,6.648,1.35,Md,0,0,0,0.00,NCSN,72542055
2015/10/22 11:19:28.01,37.78247,-121.95573,5.955,2.05,Md,0,0,0,0.00,NCSN,72542115
2015/10/22 11:51:07.84,37.79379,-121.94512,7.094,1.57,Md,0,0,0,0.00,NCSN,72542125
2015/10/22 15:42:05.61,37.79724,-121.96074,6.436,1.17,Md,0,0,0,0.00,NCSN,72542205
2015/10/22 16:44:38.82,37.79927,-121.96251,6.869,1.07,Md,0,0,0,0.00,NCSN,72542235
2015/10/22 18:24:43.30,37.79708,-121.96027,5.830,0.85,Md,0,0,0,0.00,NCSN,72542275
2015/10/22 18:24:57.05,37.79844,-121.96125,6.620,1.12,Md,0,0,0,0.00,NCSN,71097789
2015/10/22 18:48:51.82,37.79971,-121.95544,5.664,0.80,Md,0,0,0,0.00,NCSN,72542285
2015/10/22 22:04:21.91,37.79731,-121.96151,6.895,2.17,Md,0,0,0,0.00,NCSN,72542330
2015/10/22 22:19:21.47,37.79838,-121.96690,6.386,0.80,Md,0,0,0,0.00,NCSN,72542335
2015/10/23 00:26:38.40,37.79639,-121.96072,6.467,1.54,Md,0,0,0,0.00,NCSN,72542365
2015/10/23 01:09:35.41,37.78592,-121.95842,6.626,1.78,Md,0,0,0,0.00,NCSN,72542370
2015/10/23 06:12:24.95,37.79710,-121.95906,6.400,1.35,Md,0,0,0,0.00,NCSN,72542420
2015/10/23 07:58:39.23,37.79801,-121.96281,6.759,1.55,Md,0,0,0,0.00,NCSN,72542445
2015/10/23 09:54:50.08,37.78285,-121.95938,5.846,2.19,Md,0,0,0,0.00,NCSN,72542465
2015/10/23 09:55:25.20,37.78294,-121.95647,6.230,2.76,Md,0,0,0,0.00,NCSN,72542470
2015/10/23 09:56:19.86,37.78135,-121.95871,5.892,2.34,Md,0,0,0,0.00,NCSN,72542475
2015/10/23 10:01:31.81,37.78212,-121.95730,6.276,1.86,Md,0,0,0,0.00,NCSN,72542480
2015/10/23 10:11:46.76,37.78448,-121.96334,5.662,1.03,Md,0,0,0,0.00,NCSN,72542485
2015/10/23 11:56:56.64,37.78213,-121.95632,4.915,1.22,Md,0,0,0,0.00,NCSN,72542500
2015/10/23 12:47:54.92,37.78732,-121.95961,5.998,1.10,Md,0,0,0,0.00,NCSN,72542505
2015/10/23 13:48:24.70,37.77856,-121.96445,5.862,3.23,Mw,0,0,0,0.00,NCSN,72542520
2015/10/23 14:00:28.62,37.78417,-121.96403,7.683,1.11,Md,0,0,0,0.00,NCSN,72542525
2015/10/23 17:24:34.42,37.78736,-121.96020,6.185,2.36,Md,0,0,0,0.00,NCSN,72542580
2015/10/23 21:12:03.77,37.79511,-121.95215,6.471,0.85,Md,0,0,0,0.00,NCSN,72542700
2015/10/23 21:50:13.78,37.78263,-121.96162,5.555,1.14,Md,0,0,0,0.00,NCSN,72542715
2015/10/24 03:59:59.01,37.79596,-121.95939,6.138,0.77,Md,0,0,0,0.00,NCSN,72542810
2015/10/24 04:48:10.71,37.78019,-121.95894,6.245,1.08,Md,0,0,0,0.00,NCSN,72542825
2015/10/24 05:35:29.17,37.78012,-121.95692,5.489,1.36,Md,0,0,0,0.00,NCSN,72542850
2015/10/24 06:30:35.79,37.79894,-121.96165,7.320,1.29,Md,0,0,0,0.00,NCSN,72542885
2015/10/24 07:35:46.98,37.79904,-121.96079,7.358,1.69,Md,0,0,0,0.00,NCSN,72542910
2015/10/24 07:43:46.34,37.78257,-121.95628,5.924,3.21,Mw,0,0,0,0.00,NCSN,72542915
2015/10/24 07:44:07.18,37.78336,-121.95907,7.248,3.02,ML,0,0,0,0.00,NCSN,72542920
2015/10/24 09:33:00.63,37.77717,-121.95822,5.944,1.15,Md,0,0,0,0.00,NCSN,72542955
2015/10/24 10:40:15.74,37.78285,-121.95938,5.430,0.71,Md,0,0,0,0.00,NCSN,71097919
2015/10/24 10:40:29.80,37.78122,-121.96435,6.489,1.00,Md,0,0,0,0.00,NCSN,72543000
2015/10/24 16:16:11.50,37.79862,-121.96143,7.482,1.36,Md,0,0,0,0.00,NCSN,72543130
2015/10/24 17:00:16.83,37.80004,-121.96257,7.608,1.78,Md,0,0,0,0.00,NCSN,72543150
2015/10/24 17:05:19.38,37.79883,-121.96225,7.394,0.83,Md,0,0,0,0.00,NCSN,72543155
2015/10/24 17:10:52.05,37.79857,-121.96517,7.460,0.81,Md,0,0,0,0.00,NCSN,72543165
2015/10/24 19:39:15.65,37.78094,-121.96176,6.022,1.15,Md,0,0,0,0.00,NCSN,72543225
2015/10/24 20:56:26.35,37.79929,-121.96130,7.436,1.42,Md,0,0,0,0.00,NCSN,72543250
2015/10/24 21:08:20.08,37.79968,-121.96401,7.640,0.94,Md,0,0,0,0.00,NCSN,72543255
2015/10/24 21:29:07.18,37.79519,-121.95645,5.150,0.73,Md,0,0,0,0.00,NCSN,72543260
2015/10/24 22:05:29.29,37.78767,-121.95858,7.091,1.96,Md,0,0,0,0.00,NCSN,72543265
2015/10/24 23:26:42.13,37.78904,-121.96069,7.212,0.86,Md,0,0,0,0.00,NCSN,72543270
2015/10/25 06:26:23.39,37.78629,-121.95889,6.884,2.62,Md,0,0,0,0.00,NCSN,72543370
2015/10/25 06:27:01.10,37.78750,-121.95908,6.346,2.14,Md,0,0,0,0.00,NCSN,72543375
2015/10/25 06:30:25.53,37.78370,-121.96067,6.700,1.12,Md,0,0,0,0.00,NCSN,72543380
2015/10/25 07:41:21.03,37.78693,-121.96138,7.412,1.05,Md,0,0,0,0.00,NCSN,72543400
2015/10/25 07:49:13.10,37.78702,-121.96298,7.412,1.52,Md,0,0,0,0.00,NCSN,72543425
2015/10/25 09:56:06.78,37.78268,-121.95988,6.474,1.20,Md,0,0,0,0.00,NCSN,72543500
2015/10/25 10:35:20.64,37.77732,-121.95635,7.721,0.82,Md,0,0,0,0.00,NCSN,72543520
2015/10/25 10:37:49.12,37.77672,-121.95673,7.460,1.46,Md,0,0,0,0.00,NCSN,72543525
2015/10/25 12:23:37.82,37.77725,-121.95575,7.542,1.33,Md,0,0,0,0.00,NCSN,72543655
2015/10/25 12:29:47.29,37.78934,-121.95618,7.294,1.53,Md,0,0,0,0.00,NCSN,72543670
2015/10/25 14:17:26.80,37.78027,-121.96045,5.572,1.26,Md,0,0,0,0.00,NCSN,72543790
2015/10/25 16:54:28.02,37.78023,-121.96163,8.730,0.83,Md,0,0,0,0.00,NCSN,72543885
2015/10/26 05:12:24.01,37.78038,-121.95974,6.373,1.94,Md,0,0,0,0.00,NCSN,72544090
2015/10/26 05:13:59.25,37.78113,-121.95878,6.240,2.89,Md,0,0,0,0.00,NCSN,72544095
2015/10/26 05:16:03.00,37.78634,-121.96179,6.677,1.14,Md,0,0,0,0.00,NCSN,72544105
2015/10/26 05:17:31.73,37.78211,-121.95666,5.897,1.17,Md,0,0,0,0.00,NCSN,72544110
2015/10/26 05:24:37.25,37.78233,-121.95780,5.990,0.90,Md,0,0,0,0.00,NCSN,72544120
2015/10/26 06:42:28.20,37.78063,-121.96039,5.579,1.26,Md,0,0,0,0.00,NCSN,72544130
2015/10/26 07:33:33.71,37.78212,-121.96060,6.721,0.82,Md,0,0,0,0.00,NCSN,72544150
2015/10/26 09:48:01.73,37.79935,-121.96126,7.354,2.69,Md,0,0,0,0.00,NCSN,72544180
2015/10/26 10:49:41.31,37.78268,-121.96548,6.823,1.12,Md,0,0,0,0.00,NCSN,72544200
2015/10/26 11:06:57.76,37.78609,-121.96875,9.166,0.82,Md,0,0,0,0.00,NCSN,72544210
2015/10/26 12:55:28.35,37.78103,-121.96073,6.526,1.37,Md,0,0,0,0.00,NCSN,72544240
2015/10/26 12:55:44.07,37.78157,-121.96222,6.002,0.86,Md,0,0,0,0.00,NCSN,71098149
2015/10/26 14:59:28.51,37.78191,-121.95745,5.809,1.69,Md,0,0,0,0.00,NCSN,72544280
2015/10/26 15:31:07.18,37.78569,-121.95722,5.851,2.33,Md,0,0,0,0.00,NCSN,72544285
2015/10/26 15:36:33.64,37.78450,-121.96270,5.592,1.67,Md,0,0,0,0.00,NCSN,72544290
2015/10/26 15:37:37.05,37.78574,-121.96636,6.668,0.82,Md,0,0,0,0.00,NCSN,72544295
2015/10/26 15:49:19.51,37.78319,-121.96564,5.737,2.37,Md,0,0,0,0.00,NCSN,72544300
2015/10/26 16:58:54.85,37.78217,-121.96526,6.639,1.78,Md,0,0,0,0.00,NCSN,72544350
2015/10/26 17:20:20.68,37.78297,-121.96490,6.798,1.42,Md,0,0,0,0.00,NCSN,72544365
2015/10/26 17:31:22.20,37.78221,-121.96501,6.257,1.04,Md,0,0,0,0.00,NCSN,72544375
2015/10/26 18:01:19.12,37.78302,-121.96484,6.676,1.18,Md,0,0,0,0.00,NCSN,72544395
2015/10/26 18:33:58.67,37.78407,-121.96205,5.453,2.64,Md,0,0,0,0.00,NCSN,72544410
2015/10/26 18:37:53.13,37.78358,-121.96487,5.650,1.48,Md,0,0,0,0.00,NCSN,72544415
2015/10/26 18:39:18.80,37.78419,-121.96330,5.683,1.78,Md,0,0,0,0.00,NCSN,72544420
2015/10/26 19:33:42.49,37.79047,-121.95950,6.193,0.97,Md,0,0,0,0.00,NCSN,72544435
2015/10/26 21:14:39.32,37.79873,-121.96422,7.547,1.32,Md,0,0,0,0.00,NCSN,72544455
2015/10/27 02:03:22.43,37.80011,-121.96536,7.257,1.01,Md,0,0,0,0.00,NCSN,72544510
2015/10/27 05:19:57.42,37.78383,-121.96332,5.533,2.67,Md,0,0,0,0.00,NCSN,72544565
2015/10/27 08:46:11.29,37.79831,-121.96503,7.330,2.98,ML,0,0,0,0.00,NCSN,72544610
2015/10/27 09:06:42.61,37.79986,-121.96275,7.721,1.35,Md,0,0,0,0.00,NCSN,72544625
2015/10/27 09:06:55.56,37.79952,-121.96258,7.337,2.94,Md,0,0,0,0.00,NCSN,72544620
2015/10/27 09:31:11.22,37.80197,-121.96132,7.863,1.08,Md,0,0,0,0.00,NCSN,72544640
2015/10/27 09:36:43.83,37.80211,-121.96222,7.555,2.84,Md,0,0,0,0.00,NCSN,72544645
2015/10/27 09:39:51.50,37.80208,-121.96499,7.994,1.06,Md,0,0,0,0.00,NCSN,72544650
2015/10/27 09:59:28.56,37.80078,-121.96097,6.865,0.83,Md,0,0,0,0.00,NCSN,72544655
2015/10/27 10:36:09.90,37.80132,-121.96382,7.515,1.70,Md,0,0,0,0.00,NCSN,72544665
2015/10/27 10:37:28.48,37.79590,-121.96501,7.007,1.41,Md,0,0,0,0.00,NCSN,72544670
2015/10/27 11:33:31.74,37.79927,-121.96586,7.704,1.96,Md,0,0,0,0.00,NCSN,72544735
2015/10/27 11:59:19.19,37.79831,-121.96400,7.497,1.77,Md,0,0,0,0.00,NCSN,72544740
2015/10/27 12:04:14.63,37.80024,-121.96291,7.959,1.17,Md,0,0,0,0.00,NCSN,72544745
2015/10/27 12:35:49.36,37.79780,-121.96165,7.469,0.97,Md,0,0,0,0.00,NCSN,72544755
2015/10/27 12:41:05.66,37.80092,-121.95794,7.355,1.56,Md,0,0,0,0.00,NCSN,72544760
2015/10/27 13:27:43.27,37.80618,-121.96695,9.660,0.78,Md,0,0,0,0.00,NCSN,72544790
2015/10/27 14:11:18.69,37.80299,-121.95934,7.596,0.97,Md,0,0,0,0.00,NCSN,72544800
2015/10/27 15:14:35.19,37.80210,-121.95633,7.286,1.99,Md,0,0,0,0.00,NCSN,72544820
2015/10/27 15:29:05.63,37.80305,-121.95273,7.010,0.83,Md,0,0,0,0.00,NCSN,72544825
2015/10/27 15:51:21.59,37.79158,-121.95692,7.041,2.05,Md,0,0,0,0.00,NCSN,72544840
2015/10/27 16:06:27.22,37.79175,-121.95705,7.061,1.99,Md,0,0,0,0.00,NCSN,72544850
2015/10/27 16:28:34.12,37.78980,-121.96100,7.094,0.88,Md,0,0,0,0.00,NCSN,72544855
