yyyy,mm,dd,HH,MM,SS.SSS,lat(deg),lon(deg),depth(km),x(m),y(m),z(m),magnitude
2015,07,17,22,41,38.400,34.403328,-118.976424,13.845,725.0,47.2,-236.0,0.61
2015,07,17,23,12,19.200,34.402962,-118.976668,13.823,702.9,6.7,-257.6,1.22
2015,07,17,23,16,51.960,34.402661,-118.976530,13.827,715.7,-26.8,-253.9,1.54
2015,07,18,04,13,06.530,34.404460,-118.977962,13.895,583.9,173.1,-186.1,0.35
2015,07,18,06,33,11.570,34.406409,-118.984595,14.032,-26.3,389.1,-48.8,0.31
2015,07,18,10,37,41.610,34.404635,-118.978052,13.890,575.8,192.1,-190.9,0.99
2015,07,18,10,49,01.030,34.404126,-118.977873,13.894,592.1,135.9,-186.9,0.84
2015,07,18,10,56,10.140,34.404663,-118.977620,13.887,614.9,195.5,-193.6,0.29
2015,07,18,11,09,05.230,34.404594,-118.978255,13.914,556.6,187.8,-166.7,0.82
2015,07,18,11,18,44.750,34.403825,-118.977661,13.896,611.7,102.6,-185.3,0.14
2015,07,18,12,17,51.180,34.402303,-118.976221,13.818,743.6,-66.4,-263.5,1.17
2015,07,18,12,21,03.430,34.402979,-118.976099,13.778,754.7,8.4,-302.6,0.35
2015,07,18,12,21,38.900,34.401542,-118.976343,13.789,732.8,-150.6,-292.0,0.52
2015,07,18,12,31,13.320,34.402177,-118.976034,13.819,760.6,-80.2,-261.8,0.79
2015,07,18,12,32,02.520,34.401497,-118.976286,13.801,738.0,-155.6,-279.7,0.88
2015,07,18,12,52,15.480,34.402214,-118.975928,13.793,771.0,-76.3,-288.5,0.65
2015,07,18,14,59,20.420,34.403385,-118.976733,13.865,696.7,53.9,-216.4,0.78
2015,07,18,15,20,30.310,34.403153,-118.976318,13.846,735.1,27.8,-234.8,0.48
2015,07,18,15,22,57.710,34.402738,-118.976009,13.840,763.1,-18.0,-241.2,1.10
2015,07,19,12,13,23.030,34.404879,-118.991073,14.093,-621.7,219.4,12.2,0.11
2015,07,19,13,28,24.780,34.405066,-118.985726,14.084,-130.1,239.9,2.7,0.69
2015,07,19,13,44,39.270,34.405078,-118.986068,14.135,-161.5,241.4,54.1,0.77
2015,07,19,13,57,41.060,34.401090,-118.977205,13.766,653.6,-200.6,-314.9,0.57
2015,07,19,13,58,37.800,34.400940,-118.977254,13.779,648.5,-217.3,-302.1,1.13
2015,07,19,13,59,24.440,34.400956,-118.977108,13.777,661.9,-215.8,-303.8,0.19
2015,07,19,14,01,08.220,34.401200,-118.976733,13.763,696.4,-188.8,-318.5,0.21
2015,07,19,14,08,03.920,34.401078,-118.977002,13.794,671.8,-202.3,-287.2,0.47
2015,07,19,14,30,00.600,34.404594,-118.985824,14.099,-139.2,187.9,17.7,0.73
2015,07,19,14,58,41.240,34.404655,-118.985799,14.091,-137.1,194.6,10.1,0.57
2015,07,20,01,49,35.680,34.404215,-118.977539,13.843,622.3,145.7,-238.3,0.59
2015,07,20,02,17,13.380,34.404504,-118.977905,13.893,588.8,177.8,-187.6,0.30
2015,07,20,03,02,57.510,34.404671,-118.977808,13.882,598.0,196.5,-198.7,0.57
2015,07,21,12,35,21.410,34.403638,-118.977547,13.887,621.5,81.6,-194.4,0.50
2015,07,21,12,49,14.600,34.403906,-118.977572,13.897,619.3,111.6,-184.5,0.82
2015,07,21,12,57,33.690,34.403735,-118.977132,13.876,660.2,92.4,-204.6,0.29
2015,07,21,13,03,36.110,34.403902,-118.977287,13.890,645.7,111.2,-190.6,1.08
2015,07,21,13,04,44.580,34.403585,-118.977002,13.932,672.2,75.8,-148.9,0.35
2015,07,21,13,42,25.350,34.403874,-118.976929,13.896,678.9,108.0,-184.6,0.67
2015,07,21,14,54,14.240,34.403581,-118.977816,13.881,597.3,75.2,-199.6,0.58
2015,07,21,15,30,45.590,34.403947,-118.976839,13.922,686.6,116.0,-158.9,0.40
2015,07,21,17,27,49.800,34.404248,-118.977327,13.907,642.0,149.6,-173.8,1.23
2015,07,21,17,53,30.880,34.404362,-118.977181,13.902,655.7,161.9,-179.1,0.60
2015,07,23,01,09,21.900,34.404118,-118.979574,13.900,435.7,134.9,-181.3,0.55
2015,07,23,01,12,27.490,34.404211,-118.979834,13.839,411.8,145.5,-241.9,1.02
2015,07,23,01,16,44.760,34.404240,-118.979956,13.949,400.6,148.5,-132.3,0.45
2015,07,23,01,40,42.140,34.403984,-118.979590,13.836,434.4,119.9,-245.4,0.63
2015,07,23,07,59,33.000,34.404903,-118.979728,13.861,421.5,222.1,-219.6,0.62
2015,07,24,02,48,18.750,34.407361,-118.985962,14.173,-151.6,494.6,91.5,1.05
2015,07,24,07,25,54.290,34.404675,-118.978890,13.898,498.6,196.9,-182.7,0.54
2015,07,24,07,26,12.590,34.404622,-118.978678,13.913,518.1,190.9,-168.2,0.36
2015,07,24,07,26,25.410,34.404480,-118.978776,14.003,508.5,175.3,-77.9,0.44
2015,07,24,07,27,29.930,34.404346,-118.978581,13.898,526.8,160.2,-182.9,0.34
2015,07,24,07,33,27.730,34.404134,-118.977865,13.897,592.9,136.7,-184.4,1.44
2015,07,24,07,34,07.430,34.404102,-118.978548,13.899,529.8,133.3,-181.7,1.89
2015,07,24,07,35,54.830,34.404663,-118.978035,13.911,577.1,195.5,-170.3,0.81
2015,07,24,07,40,34.200,34.404093,-118.977108,13.945,661.9,132.1,-135.7,0.12
2015,07,24,07,42,08.440,34.404395,-118.979508,13.825,441.3,165.6,-255.6,0.14
2015,07,24,07,49,37.340,34.403670,-118.979639,13.941,429.9,85.3,-140.2,0.18
2015,07,24,07,52,36.360,34.403593,-118.979232,13.913,467.0,76.6,-168.2,0.20
2015,07,24,09,38,48.280,34.404317,-118.977173,13.906,656.2,157.0,-175.1,1.14
2015,07,24,09,41,34.420,34.404195,-118.979468,13.898,444.9,143.7,-182.9,0.39
2015,07,26,01,04,02.630,34.404907,-118.977189,13.877,654.6,222.3,-203.9,0.71
2015,07,26,01,04,30.900,34.404692,-118.977637,13.916,613.8,198.4,-164.9,1.07
2015,07,26,03,19,48.610,34.404317,-118.978182,13.928,563.2,157.1,-152.8,0.61
2015,07,26,05,22,55.970,34.404773,-118.977157,13.915,657.9,207.8,-165.7,0.58
2015,07,26,06,36,06.630,34.404785,-118.976717,13.823,698.2,208.9,-258.0,0.20
2015,07,27,18,54,22.480,34.404032,-118.976855,13.889,685.7,125.3,-192.5,1.46
2015,07,27,18,54,36.120,34.403780,-118.976676,13.890,702.0,97.4,-190.6,0.93
2015,07,27,18,54,48.960,34.404382,-118.976888,13.843,682.6,164.5,-237.6,0.56
2015,07,27,18,56,02.640,34.403650,-118.976888,13.821,682.1,82.9,-259.8,0.68
2015,07,27,19,17,58.040,34.403316,-118.976424,13.791,724.8,45.9,-289.9,0.59
2015,07,27,19,18,20.920,34.403430,-118.976611,13.847,708.1,58.5,-233.6,1.35
2015,07,27,19,33,05.620,34.403243,-118.977547,13.951,622.1,38.1,-129.6,0.41
2015,07,27,19,40,24.080,34.404541,-118.976538,13.854,714.8,181.7,-226.7,0.61
2015,07,27,20,26,59.920,34.403495,-118.976497,13.807,718.2,66.1,-273.8,0.49
2015,07,27,20,57,28.900,34.403153,-118.977376,13.852,637.8,27.8,-229.3,1.06
2015,07,27,23,04,42.800,34.404476,-118.976481,13.933,719.9,174.7,-148.0,0.58
2015,07,27,23,06,47.200,34.404150,-118.976408,13.945,726.6,138.4,-136.4,0.47
2015,07,28,01,12,31.510,34.403931,-118.976554,13.886,713.2,114.1,-194.9,0.53
2015,07,28,06,16,44.050,34.398006,-118.988094,13.923,-347.7,-542.9,-158.5,0.44
2015,07,28,07,53,05.260,34.397530,-118.987712,13.906,-312.4,-595.8,-174.8,0.32
2015,07,28,12,47,53.720,34.403800,-118.976180,13.828,747.7,100.0,-253.4,0.71
2015,07,28,12,56,42.210,34.404248,-118.976807,13.892,689.8,149.6,-188.9,1.62
2015,07,29,00,55,42.290,34.403455,-118.976099,13.848,754.7,61.5,-233.4,1.34
2015,07,29,01,46,18.770,34.402629,-118.976318,13.802,735.0,-30.3,-279.1,0.40
2015,07,29,03,10,10.870,34.403556,-118.975846,13.857,778.2,72.7,-224.5,0.86
2015,07,29,03,37,16.650,34.404000,-118.976025,13.866,761.8,121.8,-215.3,0.37
2015,07,30,09,41,39.550,34.402751,-118.975415,13.871,818.0,-16.5,-210.4,0.41
2015,07,30,11,14,04.630,34.402669,-118.975822,13.816,780.7,-25.9,-265.3,1.54
2015,07,30,11,18,10.180,34.402832,-118.975326,13.804,825.8,-7.5,-277.5,0.37
2015,07,30,11,21,10.580,34.402214,-118.975741,13.848,788.0,-76.3,-233.5,0.30
2015,07,30,11,37,44.380,34.402246,-118.976050,13.816,759.5,-72.7,-265.3,0.84
2015,07,30,11,43,17.800,34.402128,-118.975822,13.814,780.1,-85.7,-266.8,0.81
2015,07,30,11,43,40.120,34.402035,-118.976351,13.724,731.7,-96.1,-357.5,0.39
2015,07,30,11,45,30.940,34.402519,-118.975480,13.835,811.5,-42.2,-245.9,0.39
2015,07,30,11,45,50.260,34.401990,-118.976286,13.761,738.0,-101.2,-319.8,0.46
2015,07,30,11,54,12.780,34.401937,-118.976701,13.818,699.8,-106.8,-262.8,0.62
2015,07,30,11,54,33.220,34.402303,-118.976636,13.669,705.3,-66.3,-411.7,0.45
2015,07,30,14,43,25.310,34.401762,-118.976221,13.863,744.2,-126.3,-218.1,0.43
2015,07,30,15,18,42.580,34.401282,-118.976318,13.728,734.7,-179.6,-352.9,0.57
2015,07,30,15,22,27.620,34.401534,-118.976294,13.770,737.3,-151.8,-310.6,1.10
2015,07,30,17,16,54.600,34.402393,-118.975260,13.806,832.1,-56.5,-275.5,1.08
2015,07,30,17,17,30.120,34.402425,-118.975195,13.889,838.1,-52.7,-192.0,0.44
2015,07,30,22,26,24.480,34.401835,-118.975480,13.777,812.0,-118.0,-303.9,0.89
2015,07,30,23,04,40.240,34.401095,-118.975936,13.760,769.6,-200.4,-320.6,0.68
2015,07,30,23,06,02.440,34.401526,-118.975732,13.786,788.8,-152.8,-295.2,1.53
2015,07,30,23,07,42.040,34.402035,-118.975578,13.817,803.0,-96.3,-264.4,0.53
2015,07,30,23,11,38.600,34.401021,-118.976115,13.747,753.7,-208.5,-333.6,0.74
2015,07,30,23,34,59.460,34.401139,-118.975505,13.769,809.9,-195.7,-311.6,0.98
2015,07,31,00,20,12.640,34.401359,-118.976123,13.716,753.1,-171.0,-364.8,0.51
2015,07,31,05,18,39.680,34.401245,-118.975553,13.794,804.8,-183.8,-287.1,0.46
2015,07,31,05,58,09.920,34.400590,-118.975212,13.765,836.3,-256.6,-316.4,0.99
2015,08,01,05,21,56.040,34.403918,-118.976424,13.893,725.2,112.8,-188.2,0.20
2015,08,03,07,34,28.230,34.403219,-118.977726,13.886,605.2,35.1,-195.3,0.34
2015,08,03,07,35,58.390,34.403251,-118.977889,13.909,590.4,39.0,-172.2,0.29
2015,08,05,00,23,26.280,34.400993,-118.976758,13.786,694.7,-211.6,-294.9,0.63
2015,08,05,05,50,04.720,34.401115,-118.977051,13.742,667.3,-198.0,-338.6,0.40
2015,08,05,07,08,59.300,34.400981,-118.976465,13.861,721.3,-213.0,-219.8,0.39
2015,08,05,22,14,23.360,34.404154,-118.975757,13.880,786.7,138.8,-201.2,1.03
2015,08,05,22,15,03.240,34.403882,-118.975529,13.824,807.3,108.9,-256.9,0.62
2015,08,06,04,02,06.930,34.404244,-118.975822,13.868,780.8,148.9,-213.2,0.37
2015,08,06,06,07,55.110,34.403967,-118.976066,13.903,757.7,118.2,-177.6,0.61
2015,08,06,06,46,48.750,34.404077,-118.976335,13.886,733.5,130.4,-195.3,0.56
2015,08,07,02,16,33.830,34.406950,-118.991235,14.173,-637.1,448.9,91.7,1.39
2015,08,07,04,50,03.900,34.407133,-118.991447,14.153,-655.8,469.4,71.7,0.18
2015,08,07,14,48,20.970,34.406820,-118.991211,14.179,-634.8,434.8,98.2,2.16
2015,08,07,14,48,35.200,34.406563,-118.991536,14.164,-664.6,406.3,83.0,1.36
2015,08,07,14,50,52.570,34.406376,-118.990820,14.148,-598.5,385.3,66.5,1.78
2015,08,07,14,51,15.580,34.406763,-118.990495,14.167,-568.7,428.4,86.2,0.80
2015,08,07,14,59,16.880,34.406165,-118.990413,14.220,-561.1,362.2,138.9,0.36
2015,08,07,16,19,05.690,34.407320,-118.990804,14.152,-597.0,490.4,70.8,0.49
2015,08,07,17,23,56.640,34.407365,-118.991724,14.160,-681.7,495.1,79.4,0.99
2015,08,07,17,54,47.840,34.406234,-118.991227,14.156,-635.8,369.6,74.8,1.10
2015,08,08,22,59,49.120,34.404773,-118.976196,13.873,745.9,207.6,-207.9,0.69
2015,08,09,01,26,14.620,34.404639,-118.976619,13.884,707.2,192.6,-197.1,0.60
