time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-05-09T05:43:09.178Z,39.5437,-119.9542,1.5,0.9,ml,11,132.3,0.009,0.1168,nn,nn00561466,2018-07-25T01:33:37.801Z,"Nevada",earthquake,,1.7,0,1,reviewed,nn,nn
2008-05-09T05:46:21.575Z,39.5374,-119.9143,2.6,1.3,ml,21,57.25,0.006,0.1247,nn,nn00244634,2018-07-25T01:33:37.950Z,"Nevada",earthquake,,0.7,0.7,4,reviewed,nn,nn
2008-05-09T05:48:02.074Z,39.5382,-119.9706,3,0.3,ml,6,245.76,0.017,0.0778,nn,nn00561470,2018-07-25T01:33:38.123Z,"Nevada",earthquake,,2.3,0,1,reviewed,nn,nn
2008-05-09T06:02:11.038Z,39.5452,-119.9124,2.6,1.4,ml,16,114.46,0.006,0.098,nn,nn00561489,2018-07-25T01:33:38.258Z,"Nevada",earthquake,,1,0.66,3,reviewed,nn,nn
2008-05-09T06:04:25.683Z,39.5415,-119.9718,3,1.7,ml,12,73.01,0.018,0.1076,nn,nn00244635,2018-07-25T01:33:38.413Z,"Nevada",earthquake,,1.6,0.81,3,reviewed,nn,nn
2008-05-09T06:08:41.701Z,39.5252,-119.9395,4.3,0.8,ml,6,200.27,0.009,0.0528,nn,nn00561491,2018-07-25T01:33:38.553Z,"Nevada",earthquake,,1.7,0,1,reviewed,nn,nn
2008-05-09T06:12:13.702Z,39.5364,-119.9093,3.4,0.9,ml,7,205.82,0.01,0.0656,nn,nn00561494,2018-07-25T01:33:38.671Z,"Nevada",earthquake,,1.7,0,1,reviewed,nn,nn
2008-05-09T06:14:49.267Z,39.5389,-119.9578,4.8,0.7,ml,5,226.22,0.028,0.0719,nn,nn00561495,2018-07-25T01:33:38.794Z,"Nevada",earthquake,,3.2,0,1,reviewed,nn,nn
2008-05-09T06:19:40.515Z,39.5378,-119.9011,4.2,0.5,ml,6,258.09,0.014,0.0963,nn,nn00561497,2018-07-25T01:33:38.913Z,"Nevada",earthquake,,2.2,0,1,reviewed,nn,nn
2008-05-09T06:34:21.672Z,39.5233,-119.9507,2.4,1.1,ml,8,240.58,0.013,0.0808,nn,nn00561499,2018-07-25T01:33:39.038Z,"Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2008-05-09T06:39:42.685Z,39.5536,-119.9462,3.7,1.5,ml,17,104.13,0.018,0.0885,nn,nn00244636,2018-07-25T01:33:39.181Z,"Nevada",earthquake,,1,0.67,4,reviewed,nn,nn
2008-05-09T06:42:33.509Z,39.5519,-119.9516,4,1.5,ml,17,96.43,0.016,0.095,nn,nn00561506,2018-07-25T01:33:39.341Z,"Nevada",earthquake,,0.9,0.56,4,reviewed,nn,nn
2008-05-09T06:48:28.281Z,39.5093,-119.9045,3.9,0.8,ml,12,236.04,0.002,0.0507,nn,nn00561507,2018-07-25T01:33:39.492Z,"Nevada",earthquake,,0.9,0.37,3,reviewed,nn,nn
2008-05-09T06:56:55.082Z,39.5533,-119.9428,4.1,1.4,ml,18,58.56,0.018,0.0729,nn,nn00244637,2018-07-25T01:33:39.637Z,"Nevada",earthquake,,0.7,0.69,4,reviewed,nn,nn
2008-05-09T07:02:35.246Z,39.5466,-119.9337,3.6,1.9,ml,25,56.77,0.013,0.1113,nn,nn00561744,2018-07-25T01:33:39.804Z,"Nevada",earthquake,,0.6,0.8,5,reviewed,nn,nn
2008-05-09T07:02:50.209Z,39.5353,-119.9196,3.3,2.1,ml,24,55.21,0.007,0.1186,nn,nn00244638,2018-07-25T01:33:39.990Z,"Nevada",earthquake,,0.6,0.71,4,reviewed,nn,nn
2008-05-09T07:04:15.866Z,39.5426,-119.9691,3.3,2.2,ml,13,63.78,0.017,0.0781,nn,nn00244639,2018-07-25T01:33:40.174Z,"Nevada",earthquake,,1,0.74,3,reviewed,nn,nn
2008-05-09T07:06:39.570Z,39.5124,-119.9124,2.9,0.2,ml,6,300.13,0.012,0.0456,nn,nn00561746,2018-07-25T01:33:40.330Z,"Nevada",earthquake,,1.6,0,1,reviewed,nn,nn
2008-05-09T07:10:06.790Z,39.4993,-119.9317,0,0,ml,9,270.72,0.021,0.1043,nn,nn00561748,2018-07-25T01:33:40.456Z,"Nevada",earthquake,,0,0,1,reviewed,nn,nn
2008-05-09T07:16:17.428Z,39.5204,-119.9217,2.6,0.4,ml,6,132.16,0.002,0.0371,nn,nn00561749,2018-07-25T01:33:40.584Z,"Nevada",earthquake,,1.6,0,1,reviewed,nn,nn
2008-05-09T07:16:36.127Z,39.5117,-119.9205,2.7,0.7,ml,10,191,0.01,0.0862,nn,nn00561750,2018-07-25T01:33:40.707Z,"Nevada",earthquake,,1.2,0,1,reviewed,nn,nn
2008-05-09T07:36:12.324Z,39.5289,-119.9301,0.8,1.6,ml,13,73.13,0.002,0.0816,nn,nn00244640,2018-07-25T01:33:40.851Z,"Nevada",earthquake,,0.8,0.76,3,reviewed,nn,nn
2008-05-09T07:40:12.266Z,39.5084,-119.9202,3.9,0.8,ml,10,215.07,0.01,0.0738,nn,nn00562033,2018-07-25T01:33:41.014Z,"Nevada",earthquake,,1.1,0,1,reviewed,nn,nn
2008-05-09T07:42:05.398Z,39.5475,-119.9466,3.3,0.9,ml,10,125.65,0.012,0.0606,nn,nn00562035,2018-07-25T01:33:41.151Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-09T07:49:03.156Z,39.5365,-119.9069,3.8,0.6,ml,10,210.63,0.011,0.0997,nn,nn00562039,2018-07-25T01:33:41.287Z,"Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2008-05-09T07:50:44.576Z,39.5423,-119.9173,3.3,1.3,ml,18,70.45,0.001,0.1121,nn,nn00244643,2018-07-25T01:33:41.457Z,"Nevada",earthquake,,0.7,0.05,3,reviewed,nn,nn
2008-05-09T07:55:55.445Z,39.5474,-119.9597,4.1,1.1,ml,10,202.49,0.014,0.0542,nn,nn00562041,2018-07-25T01:33:41.610Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-09T07:57:50.809Z,39.5378,-119.9078,3,1.4,ml,12,209.38,0.01,0.0863,nn,nn00562173,2018-07-25T01:33:41.772Z,"Nevada",earthquake,,1,0,1,reviewed,nn,nn
2008-05-09T08:01:22.093Z,39.5233,-119.9312,2.7,0.6,ml,13,75.11,0.003,0.0942,nn,nn00562176,2018-07-25T01:33:42.034Z,"Nevada",earthquake,,1,0.23,2,reviewed,nn,nn
2008-05-09T08:07:22.869Z,39.5373,-119.9002,3.2,0.5,ml,9,224.06,0.015,0.0876,nn,nn00562178,2018-07-25T01:33:42.177Z,"Nevada",earthquake,,1.7,0,1,reviewed,nn,nn
2008-05-09T08:09:39.207Z,39.5417,-119.9118,4,1.1,ml,10,203.77,0.006,0.1204,nn,nn00562180,2018-07-25T01:33:42.313Z,"Nevada",earthquake,,1.4,0,1,reviewed,nn,nn
2008-05-09T08:12:22.705Z,39.5392,-119.9073,3.8,0.8,ml,8,210.98,0.01,0.0646,nn,nn00562181,2018-07-25T01:33:42.451Z,"Nevada",earthquake,,1.7,0,1,reviewed,nn,nn
2008-05-09T08:14:08.713Z,39.5299,-119.9151,2.3,0.9,ml,10,176.12,0.01,0.1232,nn,nn00562183,2018-07-25T01:33:42.579Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-09T08:22:14.563Z,39.5356,-119.9083,3.5,1.2,ml,10,207.51,0.011,0.0499,nn,nn00562186,2018-07-25T01:33:42.719Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-09T08:25:29.395Z,39.5266,-119.9422,2.4,0,ml,7,205.45,0.006,0.0729,nn,nn00562189,2018-07-25T01:33:42.847Z,"Nevada",earthquake,,1.4,0,1,reviewed,nn,nn
2008-05-09T08:41:23.955Z,39.5392,-119.9165,4.1,0.8,ml,6,218.75,0.004,0.0566,nn,nn00562200,2018-07-25T01:33:42.977Z,"Nevada",earthquake,,1.6,0,1,reviewed,nn,nn
2008-05-09T08:51:42.350Z,39.526,-119.9346,0.7,0.3,ml,8,94.8,0.004,0.0987,nn,nn00562203,2018-07-25T01:33:43.103Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-09T08:54:23.580Z,39.5436,-119.9499,3.9,0.9,ml,9,181.51,0.017,0.0761,nn,nn00562205,2018-07-25T01:33:43.235Z,"Nevada",earthquake,,1.4,0,1,reviewed,nn,nn
2008-05-09T08:56:05.353Z,39.5492,-119.9108,3,1.8,ml,24,58.64,0.009,0.1088,nn,nn00244646,2018-07-25T01:33:43.393Z,"Nevada",earthquake,,0.7,0.72,4,reviewed,nn,nn
2008-05-09T08:57:00.780Z,39.5477,-119.9028,3.9,0.7,ml,14,147.31,0.013,0.104,nn,nn00494019,2018-07-25T01:33:27.764Z,"Nevada",earthquake,,1.1,0.48,6,reviewed,nn,nn
2008-05-09T08:58:37.473Z,39.5336,-119.928,3.5,0.3,ml,4,152.99,0.012,0.1322,nn,nn00562208,2018-07-25T01:33:43.549Z,"Nevada",earthquake,,3,0,1,reviewed,nn,nn
2008-05-09T08:58:55.151Z,39.5405,-119.9714,3.1,0.3,ml,9,243.72,0.018,0.0529,nn,nn00562209,2018-07-25T01:33:43.669Z,"Nevada",earthquake,,1.6,0,1,reviewed,nn,nn
2008-05-09T09:05:41.509Z,39.5181,-119.9188,0,0.1,ml,10,144.48,0.004,0.1375,nn,nn00562210,2018-07-25T01:33:43.806Z,"Nevada",earthquake,,1.4,0,1,reviewed,nn,nn
2008-05-09T09:09:26.515Z,39.5274,-119.9366,1.2,0,ml,10,85.89,0.002,0.0821,nn,nn00562213,2018-07-25T01:33:43.945Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-09T09:10:04.251Z,39.5243,-119.9048,3.6,0.9,ml,10,213.73,0.013,0.0988,nn,nn00562214,2018-07-25T01:33:44.078Z,"Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2008-05-09T09:14:52.575Z,39.5301,-119.9363,1.6,0.7,ml,10,80.16,0,0.0944,nn,nn00562215,2018-07-25T01:33:44.217Z,"Nevada",earthquake,,1,0,1,reviewed,nn,nn
2008-05-09T09:31:49.666Z,39.547,-119.9483,3.5,1.3,ml,20,87.71,0.011,0.1203,nn,nn00244649,2018-07-25T01:33:44.377Z,"Nevada",earthquake,,0.8,0.57,4,reviewed,nn,nn
2008-05-09T09:38:23.126Z,39.5515,-119.9554,2.8,1.4,ml,21,93.29,0.016,0.1279,nn,nn00264609,2018-07-25T01:33:44.552Z,"Nevada",earthquake,,1.1,0.27,3,reviewed,nn,nn
2008-05-09T09:48:27.177Z,39.5198,-119.9214,0,0.7,ml,9,137,0.002,0.1448,nn,nn00562505,2018-07-25T01:33:44.714Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-09T09:49:05.227Z,39.5176,-119.9292,1.8,0.7,ml,11,89.99,0.003,0.1525,nn,nn00562509,2018-07-25T01:33:44.846Z,"Nevada",earthquake,,1.1,0,1,reviewed,nn,nn
2008-05-09T10:03:02.623Z,39.5283,-119.9214,1,0.9,ml,12,125.57,0.007,0.1226,nn,nn00264610,2018-07-25T01:33:45.007Z,"Nevada",earthquake,,1.1,0.14,2,reviewed,nn,nn
2008-05-09T10:05:33.153Z,39.5297,-119.9112,2.9,0.6,ml,9,195.35,0.012,0.1013,nn,nn00562538,2018-07-25T01:33:45.152Z,"Nevada",earthquake,,1.4,0,1,reviewed,nn,nn
2008-05-09T10:07:22.165Z,39.5534,-119.9554,2.4,1.4,ml,16,96.72,0.018,0.1048,nn,nn00244652,2018-07-25T01:33:45.295Z,"Nevada",earthquake,,1.2,0.54,4,reviewed,nn,nn
2008-05-09T10:09:50.912Z,39.5539,-119.943,3.8,1.2,ml,16,108.13,0.019,0.0878,nn,nn00264612,2018-07-25T01:33:45.455Z,"Nevada",earthquake,,1,0.17,3,reviewed,nn,nn
2008-05-09T10:14:03.961Z,39.5312,-119.9122,2.1,0.3,ml,8,193.78,0.012,0.0546,nn,nn00562542,2018-07-25T01:33:45.603Z,"Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2008-05-09T10:14:45.980Z,39.4877,-119.9355,0.2,0.6,ml,9,220.11,0.019,0.1051,nn,nn00562543,2018-07-25T01:33:45.732Z,"Nevada",earthquake,,6.2,0,1,reviewed,nn,nn
2008-05-09T10:16:16.964Z,39.5361,-119.9103,3.9,0.8,ml,9,203.48,0.009,0.1326,nn,nn00562544,2018-07-25T01:33:45.872Z,"Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2008-05-09T10:22:26.377Z,39.5061,-119.9225,0.6,0.3,ml,9,233.32,0.012,0.1117,nn,nn00562695,2018-07-25T01:33:46.010Z,"Nevada",earthquake,,2,0,1,reviewed,nn,nn
2008-05-09T10:22:40.697Z,39.5411,-119.9564,3,0.8,ml,9,200.77,0.008,0.0979,nn,nn00562696,2018-07-25T01:33:46.143Z,"Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2008-05-09T10:26:36.672Z,39.5447,-119.9201,3.8,0.7,ml,9,179.05,0.003,0.0599,nn,nn00562697,2018-07-25T01:33:46.282Z,"Nevada",earthquake,,1.6,0,1,reviewed,nn,nn
2008-05-09T10:26:43.796Z,39.5391,-119.9471,4.5,1,ml,8,140.71,0.004,0.082,nn,nn00562698,2018-07-25T01:33:46.414Z,"Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2008-05-09T10:31:55.270Z,39.5441,-119.973,0.4,1.4,ml,24,53.8,0.02,0.1077,nn,nn00244655,2018-07-25T01:33:46.571Z,"Nevada",earthquake,,2.2,0.91,5,reviewed,nn,nn
2008-05-09T10:37:11.882Z,39.5241,-119.9324,0.9,1.1,ml,9,100.67,0.004,0.0966,nn,nn00562701,2018-07-25T01:33:46.745Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-09T10:58:26.196Z,39.5268,-119.9195,2,0.3,ml,10,149.66,0.006,0.1098,nn,nn00562708,2018-07-25T01:33:46.893Z,"Nevada",earthquake,,1.2,0,1,reviewed,nn,nn
2008-05-09T11:01:16.694Z,39.5328,-119.9335,3.4,0.8,ml,10,79.32,0.003,0.0673,nn,nn00562709,2018-07-25T01:33:47.035Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-09T11:01:20.897Z,39.5303,-119.9339,3.3,0.8,ml,10,59.36,0.002,0.0687,nn,nn00562710,2018-07-25T01:33:47.165Z,"Nevada",earthquake,,1.2,0,1,reviewed,nn,nn
2008-05-09T11:06:31.602Z,39.5219,-119.9169,0.1,0,ml,8,264.47,0.004,0.0965,nn,nn00562712,2018-07-25T01:33:47.298Z,"Nevada",earthquake,,2.4,0,1,reviewed,nn,nn
2008-05-09T11:12:26.396Z,39.5389,-119.9728,1.9,0.1,ml,8,246.35,0.019,0.0487,nn,nn00562718,2018-07-25T01:33:47.558Z,"Nevada",earthquake,,4.5,0,1,reviewed,nn,nn
2008-05-09T11:20:10.119Z,39.5151,-119.9181,0,0.2,ml,10,160.82,0.007,0.1302,nn,nn00562720,2018-07-25T01:33:47.689Z,"Nevada",earthquake,,1.4,0,1,reviewed,nn,nn
2008-05-09T11:22:42.935Z,39.5462,-119.9661,4,1,ml,10,217.06,0.017,0.0767,nn,nn00562721,2018-07-25T01:33:47.828Z,"Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2008-05-09T11:22:53.546Z,39.5439,-119.9575,2.7,1,ml,10,200.54,0.01,0.0898,nn,nn00562738,2018-07-25T01:33:47.969Z,"Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2008-05-09T11:32:11.775Z,39.543,-119.9483,2.8,1.2,ml,10,165.32,0.007,0.0858,nn,nn00562740,2018-07-25T01:33:48.135Z,"Nevada",earthquake,,1.4,0,1,reviewed,nn,nn
2008-05-09T11:37:23.983Z,39.5318,-119.9136,3.1,0.3,ml,10,187.51,0.012,0.0883,nn,nn00562743,2018-07-25T01:33:48.408Z,"Nevada",earthquake,,1.2,0,1,reviewed,nn,nn
2008-05-09T11:50:36.272Z,39.5353,-119.9629,3,0.5,ml,8,239.92,0.011,0.0541,nn,nn00562745,2018-07-25T01:33:48.539Z,"Nevada",earthquake,,1.7,0,1,reviewed,nn,nn
2008-05-09T12:04:22.765Z,39.5535,-119.9509,3.4,1.6,ml,18,100.05,0.018,0.0937,nn,nn00244659,2018-07-25T01:33:48.699Z,"Nevada",earthquake,,1,0.21,3,reviewed,nn,nn
2008-05-09T12:22:22.663Z,39.5372,-119.9576,3.2,0.2,ml,8,228.7,0.007,0.049,nn,nn00562749,2018-07-25T01:33:48.850Z,"Nevada",earthquake,,1.7,0,1,reviewed,nn,nn
2008-05-09T12:23:41.491Z,39.532,-119.9355,2.9,0,ml,9,101.03,0.002,0.0883,nn,nn00562750,2018-07-25T01:33:48.986Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-09T12:25:25.289Z,39.5304,-119.9509,2.3,0,ml,9,231.03,0.006,0.0748,nn,nn00562752,2018-07-25T01:33:49.117Z,"Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2008-05-09T12:26:57.525Z,39.5362,-119.9579,3.2,0.9,ml,9,212.37,0.007,0.074,nn,nn00562754,2018-07-25T01:33:49.250Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-09T12:28:29.650Z,39.5229,-119.9338,3.3,0.5,ml,9,130.67,0.004,0.0865,nn,nn00562755,2018-07-25T01:33:49.384Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-09T12:37:11.293Z,39.5531,-119.9512,3.6,1.9,ml,21,56.06,0.017,0.1195,nn,nn00244660,2018-07-25T01:33:49.530Z,"Nevada",earthquake,,0.9,0.7,3,reviewed,nn,nn
2008-05-09T12:44:05.098Z,39.5081,-119.9188,0.1,0.7,ml,9,216.48,0.009,0.1651,nn,nn00265216,2018-07-25T01:33:49.685Z,"Nevada",earthquake,,2,0,1,reviewed,nn,nn
2008-05-09T12:44:18.582Z,39.5443,-119.9526,2.1,1.6,ml,21,65.05,0.009,0.1173,nn,nn00244661,2018-07-25T01:33:49.833Z,"Nevada",earthquake,,0.8,0.69,4,reviewed,nn,nn
2008-05-09T12:44:28.426Z,39.5478,-119.9717,4.5,1.7,ml,7,236.76,0.021,0.051,nn,nn00265218,2018-07-25T01:33:49.995Z,"Nevada",earthquake,,2.1,0,1,reviewed,nn,nn
2008-05-09T12:45:25.915Z,39.5481,-119.9715,4.5,1.1,ml,7,236.12,0.021,0.0864,nn,nn00563223,2018-07-25T01:33:50.123Z,"Nevada",earthquake,,2.2,0,1,reviewed,nn,nn
2008-05-09T12:49:28.244Z,39.5262,-119.9326,3,0.4,ml,7,144.01,0.003,0.0752,nn,nn00563224,2018-07-25T01:33:50.248Z,"Nevada",earthquake,,1.6,0,1,reviewed,nn,nn
2008-05-09T12:53:58.455Z,39.523,-119.9155,0.7,1.1,ml,10,162.79,0.005,0.0984,nn,nn00563225,2018-07-25T01:33:50.378Z,"Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2008-05-09T12:59:40.523Z,39.5549,-119.9534,3.3,1.8,ml,19,100.59,0.019,0.1298,nn,nn00244662,2018-07-25T01:33:50.526Z,"Nevada",earthquake,,1,0.58,3,reviewed,nn,nn
2008-05-09T13:10:21.165Z,39.5449,-119.9682,4.1,1.3,ml,9,222.68,0.017,0.0748,nn,nn00563228,2018-07-25T01:33:50.677Z,"Nevada",earthquake,,1.4,0,1,reviewed,nn,nn
2008-05-09T13:12:08.602Z,39.4986,-119.8879,1.6,0.4,ml,9,325.5,0.018,0.0554,nn,nn00563230,2018-07-25T01:33:50.808Z,"Nevada",earthquake,,3.4,0,1,reviewed,nn,nn
2008-05-09T13:25:51.665Z,39.5184,-119.9417,0.7,0.2,ml,7,231.28,0.009,0.0926,nn,nn00563231,2018-07-25T01:33:50.938Z,"Nevada",earthquake,,2.7,0,1,reviewed,nn,nn
2008-05-09T13:37:39.296Z,39.5169,-119.919,0,0,ml,7,158.11,0.005,0.1004,nn,nn00563232,2018-07-25T01:33:51.065Z,"Nevada",earthquake,,1.7,0,1,reviewed,nn,nn
2008-05-09T13:38:14.124Z,39.5101,-119.9231,0.5,0.2,ml,7,224.61,0.012,0.1223,nn,nn00563234,2018-07-25T01:33:51.189Z,"Nevada",earthquake,,2.1,0,1,reviewed,nn,nn
2008-05-09T13:40:03.908Z,39.5406,-119.9689,1.6,0.9,ml,7,240.51,0.016,0.0554,nn,nn00563235,2018-07-25T01:33:51.317Z,"Nevada",earthquake,,3.3,0,1,reviewed,nn,nn
2008-05-09T13:43:02.191Z,39.5301,-119.9108,2.8,0.6,ml,9,198.26,0.012,0.1183,nn,nn00563237,2018-07-25T01:33:51.448Z,"Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2008-05-09T13:46:15.073Z,39.5114,-119.9047,3.7,1,ml,9,229.98,0.004,0.063,nn,nn00563238,2018-07-25T01:33:51.578Z,"Nevada",earthquake,,1.8,0,1,reviewed,nn,nn
2008-05-09T13:46:26.949Z,39.5337,-119.9105,1.1,0.9,ml,7,243.34,0.011,0.0913,nn,nn00563240,2018-07-25T01:33:51.733Z,"Nevada",earthquake,,3.5,0,1,reviewed,nn,nn
2008-05-09T13:46:56.231Z,39.5409,-119.9554,2.9,1,ml,9,198.52,0.007,0.09,nn,nn00563241,2018-07-25T01:33:51.862Z,"Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2008-05-09T13:47:41.489Z,39.5142,-119.9009,2.6,0.4,ml,9,244.88,0.008,0.0769,nn,nn00563242,2018-07-25T01:33:51.997Z,"Nevada",earthquake,,2,0,1,reviewed,nn,nn
2008-05-09T14:24:56.937Z,39.5312,-119.9074,3.1,1,ml,10,207.7,0.014,0.0966,nn,nn00563244,2018-07-25T01:33:52.129Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-09T14:28:20.425Z,39.547,-119.9447,2.3,1.3,ml,16,89.58,0.012,0.1056,nn,nn00264616,2018-07-25T01:33:52.275Z,"Nevada",earthquake,,1.1,0.25,3,reviewed,nn,nn
2008-05-09T14:37:08.689Z,39.5426,-119.9518,2.7,0.2,ml,7,190.76,0.007,0.0774,nn,nn00563245,2018-07-25T01:33:52.456Z,"Nevada",earthquake,,2.1,0,1,reviewed,nn,nn
2008-05-09T14:52:23.782Z,39.5348,-119.9408,1.2,1.1,ml,10,86.8,0.006,0.0982,nn,nn00563246,2018-07-25T01:33:52.584Z,"Nevada",earthquake,,1.2,0,1,reviewed,nn,nn
2008-05-09T15:02:22.728Z,39.4902,-119.918,0,0.4,ml,7,316.29,0.02,0.0593,nn,nn00563247,2018-07-25T01:33:52.720Z,"Nevada",earthquake,,0,0,1,reviewed,nn,nn
2008-05-09T15:13:11.128Z,39.5363,-119.9189,2.2,1.7,ml,26,51.78,0.006,0.1135,nn,nn00244671,2018-07-25T01:33:52.888Z,"Nevada",earthquake,,0.5,0.63,4,reviewed,nn,nn
2008-05-09T15:17:56.759Z,39.5223,-119.9188,3,0.9,ml,7,167.85,0.002,0.1192,nn,nn00563248,2018-07-25T01:33:53.068Z,"Nevada",earthquake,,2.6,0,1,reviewed,nn,nn
2008-05-09T15:20:57.544Z,39.5396,-119.9636,1.9,0.7,ml,9,234.44,0.012,0.0463,nn,nn00563249,2018-07-25T01:33:53.193Z,"Nevada",earthquake,,2.1,0,1,reviewed,nn,nn
2008-05-09T15:44:34.300Z,39.5421,-119.9516,2.6,0.8,ml,10,187.12,0.006,0.0789,nn,nn00563251,2018-07-25T01:33:53.328Z,"Nevada",earthquake,,1.4,0,1,reviewed,nn,nn
2008-05-09T15:52:37.899Z,39.5498,-119.9641,4,1.4,ml,10,209.83,0.018,0.0546,nn,nn00563252,2018-07-25T01:33:53.466Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-09T15:54:12.021Z,39.536,-119.9655,2.4,0.6,ml,10,230.88,0.013,0.0704,nn,nn00563253,2018-07-25T01:33:53.609Z,"Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2008-05-09T16:11:43.611Z,39.5351,-119.9251,2.8,1.5,ml,17,102.65,0.009,0.1054,nn,nn00563255,2018-07-25T01:33:53.752Z,"Nevada",earthquake,,0.7,0.57,4,reviewed,nn,nn
2008-05-09T16:13:41.856Z,39.5463,-119.955,3.3,1.5,ml,10,134,0.011,0.0848,nn,nn00563256,2018-07-25T01:33:53.906Z,"Nevada",earthquake,,1.4,0,1,reviewed,nn,nn
2008-05-09T16:15:18.875Z,39.5494,-119.9211,3.2,0.7,ml,5,192.47,0.007,0.0773,nn,nn00563257,2018-07-25T01:33:54.035Z,"Nevada",earthquake,,2.3,0,1,reviewed,nn,nn
2008-05-09T16:20:31.102Z,39.5357,-119.9071,2.8,1,ml,9,209.94,0.011,0.1115,nn,nn00563258,2018-07-25T01:33:54.160Z,"Nevada",earthquake,,1.6,0,1,reviewed,nn,nn
2008-05-09T16:22:31.945Z,39.5226,-119.9194,0,1.4,ml,11,144.13,0.002,0.1143,nn,nn00264882,2018-07-25T01:33:54.300Z,"Nevada",earthquake,,0,0,1,reviewed,nn,nn
2008-05-09T16:26:47.649Z,39.5197,-119.9209,0.1,0.4,ml,6,137.03,0.002,0.0637,nn,nn00563261,2018-07-25T01:33:54.428Z,"Nevada",earthquake,,1.7,0,1,reviewed,nn,nn
2008-05-09T16:36:47.334Z,39.5044,-119.9162,0.6,1.6,ml,27,46.46,0.008,0.1419,nn,nn00244676,2018-07-25T01:33:54.568Z,"Nevada",earthquake,,1.3,0.72,6,reviewed,nn,nn
2008-05-09T16:37:44.472Z,39.4978,-119.9039,2.3,1.5,ml,10,247.77,0.011,0.1598,nn,nn00265262,2018-07-25T01:33:28.295Z,"Nevada",earthquake,,1.8,0.97,5,reviewed,nn,nn
2008-05-09T16:45:07.028Z,39.5489,-119.9552,0.8,1.5,ml,16,88.64,0.014,0.1051,nn,nn00264883,2018-07-25T01:33:54.752Z,"Nevada",earthquake,,1.8,0.7,3,reviewed,nn,nn
2008-05-09T16:57:02.500Z,39.541,-119.9455,2.7,0.6,ml,6,198.85,0.013,0.0732,nn,nn00563391,2018-07-25T01:33:54.902Z,"Nevada",earthquake,,2.3,0,1,reviewed,nn,nn
2008-05-09T17:11:48.834Z,39.5524,-119.9478,0.8,2,ml,26,56.25,0.016,0.1078,nn,nn00244679,2018-07-25T01:33:55.049Z,"Nevada",earthquake,,1.8,0.9,6,reviewed,nn,nn
2008-05-09T17:24:55.609Z,39.5518,-119.9437,1.6,1.6,ml,14,102.49,0.016,0.0824,nn,nn00244683,2018-07-25T01:33:55.225Z,"Nevada",earthquake,,2.4,0.23,2,reviewed,nn,nn
2008-05-09T17:25:01.645Z,39.5474,-119.9537,1.6,2.1,ml,14,66.34,0.012,0.1237,nn,nn00264884,2018-07-25T01:33:55.382Z,"Nevada",earthquake,,2,0.18,2,reviewed,nn,nn
2008-05-09T17:26:12.537Z,39.544,-119.9467,2.3,1.4,ml,20,65.15,0.008,0.1043,nn,nn00563393,2018-07-25T01:33:55.558Z,"Nevada",earthquake,,0.8,0.21,3,reviewed,nn,nn
2008-05-09T17:27:07.545Z,39.5112,-119.9216,0,0.6,ml,9,196.62,0.011,0.1825,nn,nn00265266,2018-07-25T01:33:55.721Z,"Nevada",earthquake,,0,0,1,reviewed,nn,nn
2008-05-09T17:47:43.457Z,39.547,-119.9454,2.3,1.1,ml,11,124.26,0.011,0.0919,nn,nn00563394,2018-07-25T01:33:55.863Z,"Nevada",earthquake,,1.2,0,1,reviewed,nn,nn
