YYYY,MM,DD,hh,mm,ss.ss,Lat(deg),Long(deg),depth(km)
2014,02,14,05,37,34.05,37.628918,-119.025179,4.968
2014,02,14,05,38,51.43,37.632996,-119.021110,4.966
2014,02,14,05,41,35.55,37.629720,-119.022176,4.886
2014,02,14,05,53,41.32,37.631836,-119.020605,4.866
2014,02,14,06,05,21.08,37.630070,-119.024422,4.849
2014,02,14,06,07,47.39,37.636336,-119.018929,4.133
2014,02,14,06,08,44.97,37.627572,-119.021305,5.089
2014,02,14,06,09,04.00,37.629342,-119.024178,4.919
2014,02,14,06,10,08.00,37.632454,-119.021680,4.923
2014,02,14,06,11,26.06,37.632629,-119.021663,4.913
2014,02,14,06,19,30.22,37.624666,-119.025130,5.052
2014,02,14,06,19,35.81,37.624613,-119.025114,5.075
2014,02,14,06,20,22.86,37.624996,-119.025016,5.038
2014,02,14,06,20,42.54,37.634066,-119.020744,4.825
2014,02,14,06,21,23.40,37.633720,-119.020907,4.856
2014,02,14,06,22,25.13,37.623478,-119.025846,5.189
2014,02,14,06,33,55.29,37.633419,-119.020345,4.892
2014,02,14,06,40,26.40,37.629370,-119.025708,4.894
2014,02,14,06,40,39.96,37.626416,-119.022078,5.130
2014,02,14,06,40,44.27,37.626123,-119.022013,5.157
2014,02,14,06,41,30.00,37.625411,-119.022664,5.138
2014,02,14,06,41,54.20,37.626672,-119.021965,5.090
2014,02,14,06,41,57.74,37.626082,-119.022298,5.074
2014,02,14,06,42,07.57,37.626335,-119.021989,5.190
2014,02,14,06,42,12.27,37.626428,-119.022021,5.170
2014,02,14,06,42,34.63,37.626009,-119.021973,5.095
2014,02,14,06,43,14.21,37.626152,-119.022453,5.173
2014,02,14,06,43,56.26,37.626009,-119.022290,5.233
2014,02,14,06,45,10.56,37.630534,-119.025179,4.810
2014,02,14,06,45,15.42,37.629362,-119.025643,4.854
2014,02,14,06,45,53.79,37.626058,-119.022412,5.114
2014,02,14,06,46,00.68,37.625582,-119.022941,5.127
2014,02,14,06,46,08.68,37.625680,-119.022957,5.107
2014,02,14,06,46,17.35,37.625557,-119.023478,5.101
2014,02,14,06,46,34.35,37.625264,-119.023600,5.123
2014,02,14,06,47,05.68,37.625427,-119.023250,5.125
2014,02,14,06,47,11.35,37.625224,-119.023690,5.148
2014,02,14,06,47,15.94,37.625334,-119.023079,5.132
2014,02,14,06,47,27.31,37.625964,-119.022371,5.116
2014,02,14,06,48,59.43,37.624984,-119.023600,5.121
2014,02,14,06,49,12.17,37.625028,-119.023389,5.130
2014,02,14,06,49,19.46,37.625956,-119.033407,4.782
2014,02,14,06,49,37.32,37.625191,-119.023169,5.149
2014,02,14,06,50,26.64,37.624776,-119.023381,5.167
2014,02,14,06,50,29.34,37.625114,-119.023543,5.080
2014,02,14,06,51,17.98,37.624638,-119.023364,5.133
2014,02,14,06,51,23.13,37.625037,-119.023438,5.138
2014,02,14,06,51,52.76,37.625114,-119.023560,5.094
2014,02,14,06,52,18.29,37.624984,-119.023486,5.148
2014,02,14,06,52,26.28,37.624874,-119.023275,5.156
2014,02,14,06,52,30.71,37.624858,-119.023161,5.140
2014,02,14,06,54,29.64,37.625110,-119.023958,5.133
2014,02,14,06,55,29.22,37.625077,-119.023429,5.136
2014,02,14,06,56,27.38,37.625330,-119.023674,5.132
2014,02,14,06,56,49.50,37.631803,-119.020947,4.899
2014,02,14,06,57,36.37,37.624902,-119.023299,5.134
2014,02,14,06,59,09.99,37.625236,-119.023324,5.138
2014,02,14,07,05,28.45,37.627852,-119.023551,4.993
2014,02,14,07,06,36.81,37.625956,-119.022819,5.086
2014,02,14,07,18,17.19,37.631429,-119.020964,4.967
2014,02,14,07,23,16.45,37.624683,-119.023494,5.116
2014,02,14,07,27,18.25,37.624658,-119.023576,5.137
2014,02,14,07,28,15.10,37.624707,-119.023356,5.155
2014,02,14,07,29,34.10,37.624707,-119.023568,5.153
2014,02,14,07,34,51.52,37.629631,-119.022038,4.902
2014,02,14,07,40,27.16,37.628153,-119.021810,5.172
2014,02,14,07,41,56.30,37.629598,-119.024487,4.872
2014,02,14,07,43,00.67,37.624581,-119.023706,5.177
2014,02,14,07,43,07.68,37.624605,-119.023853,5.171
2014,02,14,07,43,34.38,37.624642,-119.023722,5.176
2014,02,14,07,45,59.86,37.629769,-119.024048,4.845
2014,02,14,07,46,21.21,37.629602,-119.023910,4.846
2014,02,14,07,47,45.02,37.629224,-119.021737,4.918
2014,02,14,07,50,28.93,37.626542,-119.021672,5.154
2014,02,14,07,51,03.01,37.629801,-119.023844,4.849
2014,02,14,07,51,08.66,37.628658,-119.022339,5.170
2014,02,14,07,51,21.15,37.629500,-119.024243,4.903
2014,02,14,07,51,29.00,37.628841,-119.023641,4.845
2014,02,14,07,51,45.49,37.628833,-119.024064,4.926
2014,02,14,07,52,06.78,37.629215,-119.022860,4.949
2014,02,14,07,52,22.48,37.628760,-119.024032,4.870
2014,02,14,07,52,35.61,37.632715,-119.024105,4.706
2014,02,14,07,54,44.88,37.628927,-119.024764,4.959
2014,02,14,07,57,51.46,37.629708,-119.023779,4.885
2014,02,14,07,58,50.74,37.629850,-119.023389,4.856
2014,02,14,08,03,51.58,37.629993,-119.024186,4.863
2014,02,14,08,04,02.12,37.629960,-119.024650,4.804
2014,02,14,08,05,00.12,37.630151,-119.024268,4.808
2014,02,14,08,05,42.86,37.630981,-119.023975,4.721
2014,02,14,08,08,03.11,37.629928,-119.025122,4.811
2014,02,14,08,08,56.48,37.629773,-119.024862,4.815
2014,02,14,08,12,48.95,37.624691,-119.023633,5.156
2014,02,14,08,16,19.37,37.624821,-119.023511,5.119
2014,02,14,08,17,16.27,37.624585,-119.023511,5.163
2014,02,14,08,23,03.00,37.629789,-119.023250,4.912
2014,02,14,08,30,22.68,37.626229,-119.021647,5.082
2014,02,14,08,31,38.48,37.629610,-119.022021,5.034
2014,02,14,08,32,32.37,37.626412,-119.021859,5.060
2014,02,14,08,33,09.10,37.627954,-119.025024,4.923
2014,02,14,08,37,22.33,37.624418,-119.023804,5.172
2014,02,14,08,48,12.26,37.632080,-119.026302,4.613
2014,02,14,08,48,33.14,37.629537,-119.022119,4.907
2014,02,14,08,54,59.62,37.629150,-119.022298,4.956
2014,02,14,08,56,16.09,37.633280,-119.020874,4.894
2014,02,14,09,00,58.49,37.634196,-119.020492,4.896
2014,02,14,09,10,22.48,37.632694,-119.020728,4.874
2014,02,14,09,12,12.19,37.626933,-119.021216,5.123
2014,02,14,09,12,19.30,37.627372,-119.021362,5.058
2014,02,14,09,13,23.46,37.628821,-119.024162,4.852
2014,02,14,09,14,45.90,37.629976,-119.023104,4.865
2014,02,14,09,20,04.00,37.633561,-119.020231,4.853
2014,02,14,09,37,47.67,37.626912,-119.021655,5.174
2014,02,14,09,46,42.24,37.636548,-119.019360,4.694
2014,02,14,10,08,50.30,37.632975,-119.021517,4.923
2014,02,14,10,09,36.08,37.632515,-119.021362,4.917
2014,02,14,10,18,57.45,37.633004,-119.021126,4.966
2014,02,14,10,36,09.68,37.625431,-119.023201,5.145
2014,02,14,10,38,14.38,37.624264,-119.024723,5.194
2014,02,14,10,39,25.78,37.631490,-119.022469,4.700
2014,02,14,10,49,41.36,37.635738,-119.020817,4.758
2014,02,14,10,55,32.43,37.632955,-119.021541,4.913
2014,02,14,11,00,39.36,37.629956,-119.022144,4.916
2014,02,14,11,02,19.26,37.630627,-119.019727,4.895
2014,02,14,11,04,18.91,37.626896,-119.021810,5.123
2014,02,14,11,11,35.98,37.632564,-119.021533,4.902
2014,02,14,11,20,17.17,37.624601,-119.024585,5.181
2014,02,14,11,20,24.24,37.626705,-119.021696,5.153
2014,02,14,11,21,09.68,37.626917,-119.021753,5.147
2014,02,14,11,25,26.49,37.632894,-119.021183,4.963
2014,02,14,11,36,01.68,37.626180,-119.022144,5.096
2014,02,14,11,55,37.29,37.630062,-119.024292,4.765
2014,02,14,11,57,22.66,37.631156,-119.024357,4.718
2014,02,14,11,58,38.73,37.632170,-119.021305,4.925
2014,02,14,12,04,12.92,37.632747,-119.022575,5.144
2014,02,14,12,15,57.59,37.630636,-119.021720,4.860
2014,02,14,12,22,02.89,37.629919,-119.022380,4.957
2014,02,14,12,22,07.89,37.629492,-119.022575,4.993
2014,02,14,12,26,14.58,37.628719,-119.033512,4.695
2014,02,14,12,26,37.27,37.629980,-119.033936,4.617
2014,02,14,12,30,52.10,37.631112,-119.022306,4.766
2014,02,14,12,43,50.07,37.630994,-119.021777,5.012
2014,02,14,13,00,18.15,37.629940,-119.035661,4.633
2014,02,14,13,06,54.29,37.629932,-119.035547,4.630
2014,02,14,13,16,48.54,37.633069,-119.021696,4.944
2014,02,14,13,20,24.76,37.627287,-119.023804,5.212
2014,02,14,13,39,49.12,37.632109,-119.021151,4.885
2014,02,14,14,07,57.43,37.632528,-119.021802,4.922
2014,02,14,14,08,44.35,37.632161,-119.021346,4.912
2014,02,14,14,13,23.51,37.632214,-119.021338,4.907
2014,02,14,14,33,28.40,37.632129,-119.020931,4.890
2014,02,14,14,33,38.14,37.630916,-119.021411,4.906
2014,02,14,14,34,05.90,37.631555,-119.021330,4.926
2014,02,14,14,35,03.01,37.631437,-119.021167,4.881
2014,02,14,14,35,38.04,37.631995,-119.021476,4.905
2014,02,14,14,36,47.69,37.631584,-119.021753,4.916
2014,02,14,14,37,35.58,37.631047,-119.022575,4.645
2014,02,14,14,37,54.10,37.630644,-119.021655,5.011
2014,02,14,14,39,46.38,37.631384,-119.021183,4.907
2014,02,14,14,40,21.75,37.633362,-119.021639,4.886
2014,02,14,14,41,51.02,37.630709,-119.034172,4.645
2014,02,14,14,59,46.29,37.630587,-119.022396,4.893
2014,02,14,15,00,56.18,37.627930,-119.023576,5.087
2014,02,14,15,05,24.44,37.633329,-119.020459,4.901
2014,02,14,15,31,09.77,37.630009,-119.022111,5.052
2014,02,14,15,54,37.52,37.632796,-119.024080,4.658
2014,02,14,16,01,54.49,37.629191,-119.023470,4.972
2014,02,14,16,24,58.42,37.633598,-119.021004,4.903
2014,02,14,16,57,40.46,37.629903,-119.022607,4.927
2014,02,14,17,22,19.36,37.628699,-119.023722,4.956
2014,02,14,17,36,11.12,37.629732,-119.022518,5.052
2014,02,14,17,36,15.72,37.629887,-119.022526,5.049
2014,02,14,17,36,38.16,37.629557,-119.022420,4.935
2014,02,14,17,38,38.48,37.633325,-119.020980,4.940
2014,02,14,17,52,13.40,37.628682,-119.024772,4.940
2014,02,14,17,55,11.18,37.631645,-119.022461,4.870
2014,02,14,17,57,12.32,37.632906,-119.022087,4.926
2014,02,14,18,01,45.64,37.632821,-119.021126,4.928
2014,02,14,18,03,54.00,37.630522,-119.022298,5.008
2014,02,14,18,05,23.20,37.628182,-119.020801,5.014
2014,02,14,18,10,07.58,37.629867,-119.022380,5.024
2014,02,14,18,10,29.12,37.629887,-119.022087,4.923
2014,02,14,18,13,07.00,37.631519,-119.022005,4.883
2014,02,14,18,24,18.00,37.630688,-119.022160,5.025
2014,02,14,18,45,19.82,37.633484,-119.021354,4.897
2014,02,14,19,06,34.52,37.632052,-119.021175,4.946
2014,02,14,19,07,29.44,37.631209,-119.021818,4.872
2014,02,14,19,39,08.78,37.628923,-119.023511,5.008
2014,02,14,19,50,18.52,37.633521,-119.021493,4.885
2014,02,14,19,50,54.42,37.633272,-119.021696,4.851
2014,02,14,19,57,53.38,37.634481,-119.021916,4.795
2014,02,14,20,06,16.20,37.627897,-119.020841,5.079
2014,02,14,20,20,54.32,37.628129,-119.020711,5.179
2014,02,14,20,22,25.44,37.630713,-119.034684,4.657
2014,02,14,20,22,35.56,37.630684,-119.034692,4.646
2014,02,14,20,25,04.00,37.632271,-119.021427,4.945
2014,02,14,20,26,34.08,37.628052,-119.020996,5.072
2014,02,14,20,40,51.44,37.630054,-119.022160,4.926
2014,02,14,20,41,37.72,37.627478,-119.021061,5.070
2014,02,14,20,48,33.72,37.631812,-119.021598,4.980
2014,02,14,21,09,48.36,37.630477,-119.022298,5.024
2014,02,14,21,11,24.88,37.630265,-119.022274,4.993
2014,02,14,21,11,30.40,37.630078,-119.022176,4.997
2014,02,14,21,11,38.28,37.630058,-119.022233,5.031
2014,02,14,21,11,46.26,37.629932,-119.022388,4.911
2014,02,14,21,13,20.36,37.631535,-119.021932,4.903
2014,02,14,21,15,11.40,37.631624,-119.021973,4.872
2014,02,14,21,19,20.24,37.627047,-119.021240,5.043
2014,02,14,21,21,22.08,37.631934,-119.024845,4.589
2014,02,14,21,21,33.10,37.632133,-119.024593,4.596
2014,02,14,21,28,14.68,37.629732,-119.022144,4.953
2014,02,14,21,30,35.38,37.632141,-119.023470,4.776
2014,02,14,21,31,51.44,37.632414,-119.024040,4.721
2014,02,14,21,36,34.36,37.629818,-119.022127,4.934
2014,02,14,21,46,16.20,37.633053,-119.021826,4.890
2014,02,14,21,49,16.26,37.633354,-119.021720,4.878
2014,02,14,21,50,46.96,37.635628,-119.020410,4.863
2014,02,14,22,00,06.78,37.630103,-119.022225,5.021
2014,02,14,22,03,55.36,37.626986,-119.021427,5.050
2014,02,14,22,05,48.80,37.634904,-119.020158,4.822
2014,02,14,22,07,32.84,37.626880,-119.021159,5.203
2014,02,14,22,09,36.72,37.627246,-119.021208,5.033
2014,02,14,22,16,37.52,37.631116,-119.020988,4.916
2014,02,14,22,17,54.92,37.633293,-119.021346,4.884
2014,02,14,22,18,08.00,37.630709,-119.021167,4.900
2014,02,14,22,18,15.52,37.630888,-119.021077,4.904
2014,02,14,22,21,33.32,37.632857,-119.020833,4.933
2014,02,14,22,22,12.14,37.626135,-119.021688,5.142
2014,02,14,22,24,54.16,37.627039,-119.021444,5.025
2014,02,14,22,36,20.44,37.631576,-119.021305,4.930
2014,02,14,22,36,48.24,37.630534,-119.022135,4.906
2014,02,14,22,37,49.36,37.631238,-119.021159,4.944
2014,02,14,22,42,07.22,37.630078,-119.025789,4.742
2014,02,14,22,43,17.08,37.630876,-119.022038,4.883
2014,02,14,23,01,06.44,37.632210,-119.024154,4.628
2014,02,14,23,25,08.58,37.626534,-119.022038,5.112
2014,02,14,23,26,32.66,37.626510,-119.021997,5.095
2014,02,14,23,31,31.60,37.631274,-119.021240,4.890
2014,02,14,23,54,59.04,37.632792,-119.021436,4.947
2014,02,15,00,00,15.33,37.628585,-119.022819,5.028
2014,02,15,00,16,13.21,37.628337,-119.022624,5.030
2014,02,15,00,20,24.24,37.633024,-119.021216,4.945
2014,02,15,00,59,40.34,37.626546,-119.021851,5.039
2014,02,15,01,33,13.37,37.633695,-119.020793,4.917
2014,02,15,01,38,06.78,37.629972,-119.022559,5.021
2014,02,15,01,56,57.32,37.630721,-119.022038,4.963
2014,02,15,02,11,40.63,37.629045,-119.019792,4.807
2014,02,15,02,12,02.23,37.628691,-119.019816,4.883
2014,02,15,02,12,13.94,37.629936,-119.019629,4.822
2014,02,15,02,12,34.39,37.629529,-119.019507,4.727
2014,02,15,02,15,34.37,37.626449,-119.020931,5.158
2014,02,15,02,15,54.44,37.629207,-119.019865,4.717
2014,02,15,02,17,35.34,37.629053,-119.019491,4.814
2014,02,15,02,20,54.35,37.629850,-119.019613,4.668
2014,02,15,02,26,34.42,37.629207,-119.019580,4.694
2014,02,15,02,43,21.99,37.629765,-119.020337,4.820
2014,02,15,02,44,54.15,37.619316,-119.006055,3.625
2014,02,15,02,49,49.88,37.619352,-119.005990,3.623
2014,02,15,03,11,30.52,37.630798,-119.019963,4.962
2014,02,15,03,18,54.04,37.627128,-119.021297,5.024
2014,02,15,03,19,50.67,37.630322,-119.022241,4.852
2014,02,15,03,26,51.76,37.619495,-119.005916,3.622
2014,02,15,03,30,57.74,37.631620,-119.021973,5.045
2014,02,15,03,41,12.19,37.630074,-119.021826,4.922
2014,02,15,03,52,34.65,37.619263,-119.005957,3.641
2014,02,15,03,53,03.56,37.619307,-119.005754,3.641
2014,02,15,03,54,10.75,37.619165,-119.005973,3.627
2014,02,15,03,55,15.40,37.633679,-119.021460,4.926
2014,02,15,04,03,45.22,37.619340,-119.006055,3.621
2014,02,15,04,19,46.24,37.619906,-119.005754,3.602
2014,02,15,04,19,55.32,37.619792,-119.005737,3.601
2014,02,15,04,29,56.54,37.628743,-119.026571,4.843
2014,02,15,04,38,28.98,37.633875,-119.020915,4.977
2014,02,15,04,44,25.58,37.628556,-119.027954,4.845
2014,02,15,04,51,56.25,37.619519,-119.005721,3.625
2014,02,15,04,58,18.44,37.633476,-119.021183,4.885
2014,02,15,05,11,27.53,37.630033,-119.022607,4.873
2014,02,15,05,17,34.04,37.619242,-119.005664,3.638
2014,02,15,05,28,46.04,37.632658,-119.021200,4.911
2014,02,15,05,43,39.37,37.629854,-119.022493,5.045
2014,02,15,06,07,50.01,37.619527,-119.005599,3.637
2014,02,15,06,11,10.74,37.619202,-119.006136,3.623
2014,02,15,06,11,50.10,37.619674,-119.005485,3.635
2014,02,15,06,13,56.42,37.630591,-119.021598,4.948
2014,02,15,06,41,53.51,37.633073,-119.021191,4.886
2014,02,15,07,13,38.56,37.628483,-119.024772,4.931
2014,02,15,07,25,38.56,37.633248,-119.020858,4.907
2014,02,15,07,30,14.06,37.630623,-119.021680,5.011
2014,02,15,07,55,52.39,37.629846,-119.022176,5.020
2014,02,15,07,56,06.90,37.629622,-119.022290,4.934
2014,02,15,07,56,46.13,37.629850,-119.021842,4.969
2014,02,15,08,04,10.94,37.629769,-119.022241,4.981
2014,02,15,08,10,38.71,37.630160,-119.022266,5.026
2014,02,15,08,19,47.35,37.629163,-119.023340,5.010
2014,02,15,08,25,06.00,37.632576,-119.021167,4.895
2014,02,15,08,40,31.42,37.631510,-119.020174,4.884
2014,02,15,08,53,47.71,37.619649,-119.005632,3.637
2014,02,15,08,55,11.61,37.624573,-119.014543,3.741
2014,02,15,08,57,48.43,37.624500,-119.014380,3.735
2014,02,15,09,04,32.29,37.634241,-119.020671,4.949
2014,02,15,09,04,56.39,37.619218,-119.006209,3.616
2014,02,15,09,09,40.37,37.624626,-119.013379,3.812
2014,02,15,09,10,17.17,37.629565,-119.024023,4.915
2014,02,15,09,22,22.42,37.624198,-119.014380,3.754
2014,02,15,09,22,53.30,37.623482,-119.014616,3.794
2014,02,15,09,25,12.60,37.630164,-119.024137,4.838
2014,02,15,09,26,39.31,37.629968,-119.023283,4.920
2014,02,15,09,27,00.90,37.629887,-119.024357,4.888
2014,02,15,09,28,10.67,37.631287,-119.022534,4.784
2014,02,15,09,28,22.53,37.630176,-119.023836,4.882
2014,02,15,09,29,04.70,37.620414,-119.014771,3.960
2014,02,15,09,30,58.30,37.624520,-119.013411,3.802
2014,02,15,09,32,40.31,37.623523,-119.014486,3.847
2014,02,15,09,32,54.25,37.624609,-119.014355,3.771
2014,02,15,09,33,21.58,37.623844,-119.014469,3.795
2014,02,15,09,33,31.46,37.623844,-119.014160,3.884
2014,02,15,09,33,49.42,37.622937,-119.015470,3.696
2014,02,15,09,34,05.03,37.624536,-119.014632,3.693
2014,02,15,09,34,35.98,37.624434,-119.014575,3.726
2014,02,15,09,37,19.24,37.624207,-119.014299,3.806
2014,02,15,09,38,57.69,37.624699,-119.015063,3.643
2014,02,15,09,40,12.60,37.624479,-119.014299,3.740
2014,02,15,09,41,02.14,37.624679,-119.015259,3.639
2014,02,15,09,41,09.81,37.624056,-119.014526,3.802
2014,02,15,09,41,28.40,37.627091,-119.012931,3.673
2014,02,15,09,42,27.15,37.624772,-119.013070,3.812
2014,02,15,09,43,04.82,37.624105,-119.014714,3.769
2014,02,15,09,47,52.96,37.625370,-119.013257,3.694
2014,02,15,09,49,00.70,37.623983,-119.013851,3.865
2014,02,15,09,49,05.81,37.624772,-119.012305,3.790
2014,02,15,09,51,07.93,37.624353,-119.014762,3.715
2014,02,15,09,55,11.42,37.624768,-119.012598,3.801
2014,02,15,09,56,11.31,37.623726,-119.014323,3.839
2014,02,15,09,56,26.54,37.624150,-119.014274,3.808
2014,02,15,09,56,31.21,37.623971,-119.014331,3.827
2014,02,15,09,57,33.15,37.624333,-119.024243,5.207
2014,02,15,10,00,18.43,37.627380,-119.023828,5.067
2014,02,15,10,00,39.58,37.624117,-119.014046,3.841
2014,02,15,10,00,44.54,37.624129,-119.013965,3.829
2014,02,15,10,01,29.60,37.624162,-119.014526,3.770
2014,02,15,10,02,58.54,37.624308,-119.014339,3.768
2014,02,15,10,04,27.93,37.624276,-119.014323,3.782
2014,02,15,10,05,27.29,37.623718,-119.013949,3.808
2014,02,15,10,06,56.43,37.632593,-119.021240,4.936
2014,02,15,10,07,03.71,37.623600,-119.014421,3.850
2014,02,15,10,17,32.51,37.633105,-119.020866,4.900
2014,02,15,10,22,28.31,37.624703,-119.013175,3.753
2014,02,15,10,27,36.38,37.624955,-119.013354,3.733
2014,02,15,10,33,44.50,37.624955,-119.013265,3.735
2014,02,15,10,37,39.58,37.629858,-119.022078,4.932
2014,02,15,10,50,32.53,37.624597,-119.012606,3.800
2014,02,15,10,51,41.08,37.624862,-119.012850,3.747
2014,02,15,10,52,08.71,37.627881,-119.011898,3.618
2014,02,15,10,53,27.48,37.623869,-119.012622,3.790
2014,02,15,10,53,48.51,37.624902,-119.013135,3.746
2014,02,15,11,00,30.55,37.624605,-119.012207,3.800
2014,02,15,11,04,50.29,37.625053,-119.012907,3.730
2014,02,15,11,10,17.27,37.619234,-119.006209,3.620
2014,02,15,11,10,59.88,37.623458,-119.012215,3.818
2014,02,15,11,16,33.42,37.624601,-119.012069,3.790
2014,02,15,11,18,09.49,37.624715,-119.012109,3.822
2014,02,15,11,19,37.24,37.624658,-119.012028,3.799
2014,02,15,11,21,15.38,37.624699,-119.012183,3.790
2014,02,15,11,21,39.54,37.624910,-119.012712,3.763
2014,02,15,11,23,46.29,37.632414,-119.021509,4.949
2014,02,15,11,24,14.13,37.624687,-119.012329,3.788
2014,02,15,11,26,06.59,37.625008,-119.012297,3.794
2014,02,15,11,26,14.46,37.624613,-119.012394,3.786
2014,02,15,11,28,16.48,37.624821,-119.012557,3.763
2014,02,15,11,30,16.39,37.625167,-119.012988,3.716
2014,02,15,11,30,30.53,37.625061,-119.013021,3.725
2014,02,15,11,32,31.33,37.630558,-119.022111,4.818
2014,02,15,11,32,37.18,37.630505,-119.022225,4.836
2014,02,15,11,34,35.23,37.624837,-119.012345,3.784
2014,02,15,11,36,08.49,37.624662,-119.011882,3.837
2014,02,15,11,36,41.38,37.624894,-119.012362,3.791
2014,02,15,11,37,13.58,37.625224,-119.013835,3.660
2014,02,15,11,38,26.21,37.624719,-119.012524,3.789
2014,02,15,11,38,35.49,37.626392,-119.011979,3.748
2014,02,15,11,39,26.04,37.624817,-119.012524,3.776
2014,02,15,11,40,30.48,37.633459,-119.021069,4.930
2014,02,15,11,41,26.34,37.625081,-119.012484,3.748
2014,02,15,11,41,35.15,37.624915,-119.012305,3.796
2014,02,15,11,41,55.35,37.625118,-119.013493,3.700
2014,02,15,11,43,03.60,37.624813,-119.012134,3.801
2014,02,15,11,43,49.40,37.633374,-119.021598,4.883
2014,02,15,11,43,59.67,37.625126,-119.013835,3.681
2014,02,15,11,44,53.46,37.624776,-119.012402,3.775
2014,02,15,11,45,00.60,37.624870,-119.012362,3.790
2014,02,15,11,45,22.25,37.624821,-119.012907,3.762
2014,02,15,11,45,27.46,37.624646,-119.013395,3.805
2014,02,15,11,47,02.49,37.624723,-119.011898,3.817
2014,02,15,11,47,43.88,37.618742,-119.006250,3.647
2014,02,15,11,52,45.60,37.624768,-119.012826,3.768
2014,02,15,11,53,17.51,37.624849,-119.012907,3.748
2014,02,15,11,54,35.03,37.622221,-119.013143,3.880
2014,02,15,12,07,09.70,37.624125,-119.012581,3.798
2014,02,15,12,07,44.12,37.625053,-119.012150,3.748
2014,02,15,12,09,04.92,37.625033,-119.013582,3.699
2014,02,15,12,09,36.32,37.621517,-119.013688,3.869
2014,02,15,12,15,50.44,37.624878,-119.012695,3.770
2014,02,15,12,28,08.71,37.624939,-119.012834,3.743
2014,02,15,12,46,26.58,37.625090,-119.012760,3.727
2014,02,15,12,46,56.50,37.625016,-119.012874,3.727
2014,02,15,12,48,40.25,37.625187,-119.012248,3.743
2014,02,15,12,50,55.60,37.630111,-119.023674,4.809
2014,02,15,12,51,15.24,37.630314,-119.023519,4.824
2014,02,15,12,51,45.40,37.630005,-119.024056,4.807
2014,02,15,12,57,33.62,37.625256,-119.013485,3.690
2014,02,15,12,58,10.64,37.625175,-119.013525,3.703
2014,02,15,13,02,08.82,37.625358,-119.013013,3.672
2014,02,15,13,03,14.57,37.625232,-119.013118,3.675
2014,02,15,13,03,31.42,37.625423,-119.014111,3.603
2014,02,15,13,05,59.30,37.625212,-119.012394,3.711
2014,02,15,13,06,46.53,37.625309,-119.013127,3.689
2014,02,15,13,06,59.65,37.625301,-119.013021,3.682
2014,02,15,13,07,15.33,37.625293,-119.013094,3.669
2014,02,15,13,07,22.31,37.625049,-119.013167,3.711
2014,02,15,13,11,02.14,37.625248,-119.014364,3.590
2014,02,15,13,13,40.50,37.634444,-119.020744,4.866
2014,02,15,13,16,35.42,37.625277,-119.013542,3.681
2014,02,15,13,18,19.33,37.625248,-119.012394,3.735
2014,02,15,13,19,44.26,37.625541,-119.013916,3.606
2014,02,15,13,20,15.21,37.624341,-119.014665,3.689
2014,02,15,13,20,24.44,37.624475,-119.013289,3.668
2014,02,15,13,22,45.57,37.624703,-119.015039,3.645
2014,02,15,13,23,10.61,37.624764,-119.015381,3.566
2014,02,15,13,23,45.48,37.625439,-119.014152,3.590
2014,02,15,13,24,07.04,37.627885,-119.014600,3.469
2014,02,15,13,24,11.58,37.624654,-119.014591,3.693
2014,02,15,13,24,32.20,37.625391,-119.014339,3.687
2014,02,15,13,25,04.04,37.625236,-119.014396,3.604
2014,02,15,13,25,09.14,37.625171,-119.014421,3.603
2014,02,15,13,25,25.56,37.625301,-119.014079,3.642
2014,02,15,13,26,21.69,37.625191,-119.014510,3.604
2014,02,15,13,30,27.35,37.625411,-119.013558,3.663
2014,02,15,13,32,10.70,37.625403,-119.013965,3.634
2014,02,15,13,35,16.48,37.625464,-119.013664,3.638
2014,02,15,13,36,21.59,37.625614,-119.014071,3.567
2014,02,15,13,39,51.61,37.625395,-119.013371,3.678
2014,02,15,13,43,02.92,37.625647,-119.013053,3.657
2014,02,15,13,43,08.92,37.625578,-119.013265,3.653
2014,02,15,13,49,23.27,37.625566,-119.013957,3.588
2014,02,15,13,55,59.12,37.625952,-119.013493,3.579
2014,02,15,13,56,12.62,37.625732,-119.013908,3.567
2014,02,15,14,08,05.25,37.624711,-119.014608,3.582
2014,02,15,14,08,43.25,37.625566,-119.014250,3.541
2014,02,15,14,08,50.28,37.626587,-119.018140,3.332
2014,02,15,14,10,12.76,37.632902,-119.021143,4.936
2014,02,15,14,13,51.41,37.625749,-119.013509,3.608
2014,02,15,14,17,19.05,37.625810,-119.013932,3.544
2014,02,15,14,18,57.21,37.630221,-119.019906,4.863
2014,02,15,14,21,33.68,37.626005,-119.013696,3.552
2014,02,15,14,22,13.51,37.625981,-119.013656,3.556
2014,02,15,14,23,43.70,37.625537,-119.013997,3.580
2014,02,15,14,25,53.32,37.626799,-119.013371,3.541
2014,02,15,14,27,05.14,37.625444,-119.014445,3.574
2014,02,15,14,27,21.61,37.625696,-119.013656,3.586
2014,02,15,14,28,28.55,37.625769,-119.013859,3.554
2014,02,15,14,28,35.18,37.625663,-119.014266,3.533
2014,02,15,14,29,13.28,37.625728,-119.014437,3.528
2014,02,15,14,29,38.51,37.625439,-119.014502,3.564
2014,02,15,14,30,36.57,37.625350,-119.013485,3.673
2014,02,15,14,30,52.46,37.625321,-119.013590,3.656
2014,02,15,14,35,55.37,37.625684,-119.013338,3.626
2014,02,15,14,36,15.35,37.625981,-119.014071,3.494
